"","SubID","MarkerID","AnnotType","Page","Xlocation","Ylocation","Xdim","Ydim","Filename","Annotation","Duration.sec","Consent"
"46",4805,"T31","Text",5,0.8520316,0.2031418,0.08223684,0.0678411,"","This is implied",NA,"Yes"
"47",4805,"T31","Recording",4,0.8996423,0.43363,30,30,"annot__2013_06_02_07_21_58.m4a","Results",168,"Yes"
"48",4805,"T31","Highlight",5,0.09451749,0.2201296,0.7698469,0.05161653,"annot__2013_06_02_07_26_49.png","Annotation",NA,"Yes"
"49",4805,"T31","Highlight",5,0.1096664,0.3246967,0.7503696,0.4933488,"annot__2013_06_02_07_31_20.png","Annotation",NA,"Yes"
"50",4805,"T31","Recording",3,0.9227263,0.6419804,30,30,"annot__2013_06_02_07_18_23.m4a","Method",39,"Yes"
"51",4805,"T31","Highlight",5,0.757462,0.2237002,0.1270287,0.1280781,"annot__2013_06_02_07_28_28.png","Annotation",NA,"Yes"
"52",4805,"T31","Highlight",3,0.7819888,0.1471504,0.06650528,0.0276426,"annot__2013_06_02_07_15_23.png","Annotation",NA,"Yes"
"53",4805,"T31","Recording",2,0.9544669,0.5106152,30,30,"annot__2013_06_02_07_12_47.m4a","Intro",91,"Yes"
"54",4805,"T31","Text",5,0.7539246,0.3107695,0.08223684,0.03295139,"","Define",NA,"Yes"
"55",4805,"T31","Recording",5,0.9270546,0.4793011,30,30,"annot__2013_06_02_07_31_27.m4a","Discussion",116,"Yes"
"56",4806,"T30","Recording",4,0.1052632,0.1889824,30,30,"annot__2013_06_03_05_38_09.m4a","Annotation 7",18,"Yes"
"57",4806,"T30","Recording",2,0.5057566,0.8677418,30,30,"ann__2013_06_03_05_37_39.m4a","Intro Gap Statements",20,"Yes"
"58",4806,"T30","Recording",3,0.5952577,0.2474331,30,30,"annot__2013_06_03_05_35_30.m4a","Annotation 2",15,"Yes"
"59",4806,"T30","Recording",3,0.5057566,0.5116812,30,30,"ann__2013_06_03_05_36_07.m4a","Annotation 13",61,"Yes"
"60",4806,"T30","Recording",2,0.6418585,0.7560056,30,30,"annot__2013_06_03_05_37_00.m4a","Annotation 5",28,"Yes"
"61",4806,"T30","Recording",3,0.2334156,0.1960662,30,30,"annot__2013_06_03_05_35_49.m4a","Annotation 3",6,"Yes"
"62",4806,"T30","Recording",5,0.3074287,0.6685604,30,30,"annot__2013_06_03_05_40_09.m4a","Annotation 9",21,"Yes"
"63",4806,"T30","Recording",2,0.3074287,0.1020047,30,30,"annot__2013_06_03_05_35_05.m4a","Annotation 1",12,"Yes"
"64",4806,"T30","Recording",6,0.6583059,0.4348269,30,30,"annot__2013_06_03_05_40_45.m4a","Annotation 10",10,"Yes"
"65",4807,"T25","Text",3,0.1510343,0.1127404,0.05139803,0.02471354,"","SEM",NA,"Yes"
"66",4807,"T25","Highlight",2,0.7471455,0.7938566,0.09678644,0.01792012,"annot__2013_06_02_11_36_13.png","Annotation",NA,"Yes"
"67",4807,"T25","Recording",6,0.1672651,0.7625409,30,30,"annot__2013_06_02_11_53_00.m4a","Annotation 28",28,"Yes"
"68",4807,"T25","Recording",2,0.9230868,0.481665,30,30,"annot__2013_06_02_11_37_38.m4a","Annotation 11",18,"Yes"
"69",4807,"T25","Highlight",3,0.08281238,0.1231858,0.9106607,0.4052074,"annot__2013_06_02_11_39_51.png","Annotation",NA,"Yes"
"70",4807,"T25","Highlight",2,0.8867857,0.4701513,0.08288193,0.4503497,"annot__2013_06_02_11_38_05.png","Annotation",NA,"Yes"
"71",4807,"T25","Recording",4,0.8971173,0.5119247,30,30,"annot__2013_06_02_11_48_08.m4a","Annotation 24",31,"Yes"
"72",4807,"T25","Highlight",6,0.08616681,0.5168797,0.03510881,0.05353669,"annot__2013_06_02_11_34_52.png","Annotation",NA,"Yes"
"73",4807,"T25","Recording",3,0.06392819,0.5547532,30,30,"annot__2013_06_02_11_40_05.m4a","Annotation 15",7,"Yes"
"74",4807,"T25","Highlight",2,0.04494008,0.4238612,0.5454642,0.07505582,"annot__2013_06_02_11_37_15.png","Annotation",NA,"Yes"
"75",4807,"T25","Highlight",4,0.08605848,0.1105798,0.779731,0.03986008,"annot__2013_06_02_11_41_33.png","Annotation",NA,"Yes"
"76",4807,"T25","Recording",3,0.06230509,0.9246913,30,30,"annot__2013_06_02_11_40_54.m4a","Annotation 17",8,"Yes"
"77",4807,"T25","Recording",6,0.1232525,0.5656357,30,30,"annot__2013_06_02_11_34_53.m4a","Annotation 3",24,"Yes"
"78",4807,"T25","Recording",2,0.04282798,0.4124211,30,30,"annot__2013_06_02_11_36_33.m4a","Annotation 8",25,"Yes"
"79",4807,"T25","Highlight",2,0.08411089,0.1127804,0.7685587,0.2039986,"annot__2013_06_02_11_34_35.png","Annotation",NA,"Yes"
"80",4807,"T25","Recording",5,0.04661504,0.7820327,30,30,"annot__2013_06_02_11_50_31.m4a","Annotation 26",42,"Yes"
"81",4807,"T25","Highlight",4,0.08064816,0.4858737,0.8349163,0.05669288,"annot__2013_06_02_11_48_02.png","Annotation",NA,"Yes"
"82",4807,"T25","Highlight",2,0.08976468,0.4024377,0.7834641,0.2203531,"annot__2013_06_02_11_36_04.png","Annotation",NA,"Yes"
"83",4807,"T25","Highlight",2,0.6926636,0.3402904,0.07879713,0.02082759,"annot__2013_06_02_11_35_32.png","Annotation",NA,"Yes"
"84",4807,"T25","Freehand",4,0.6754565,0.4890858,0.05540164,0.01507295,"annot__2013_06_02_11_47_43.png","Annotation",NA,"Yes"
"85",4807,"T25","Freehand",4,0.8069273,0.09925446,0.01211913,0.01086478,"annot__2013_06_02_11_47_39.png","Annotation",NA,"Yes"
"86",4807,"T25","Text",4,0.689361,0.4819318,0.04317434,0.02471354,"","Ref",NA,"Yes"
"87",4807,"T25","Recording",4,0.8105522,0.1079386,30,30,"annot__2013_06_02_11_41_36.m4a","Annotation 19",19,"Yes"
"88",4808,"T05","Recording",4,0.8584157,0.6591888,30,30,"annot__2013_05_28_09_01_52.m4a","Annotation 4",14,"Yes"
"89",4808,"T05","Recording",4,0.7254661,0.3422739,30,30,"annot__2013_05_28_09_01_21.m4a","Annotation 3",18,"Yes"
"90",4808,"T05","Recording",2,0.8913104,0.1427684,30,30,"annot__2013_05_28_08_49_36.m4a","Annotation 1",95,"Yes"
"91",4808,"T05","Recording",3,0.8824014,0.1230723,30,30,"annot__2013_05_28_08_54_34.m4a","Annotation 2",37,"Yes"
"92",4808,"T05","Recording",5,0.7343751,0.8192715,30,30,"annot__2013_05_28_09_05_31.m4a","Annotation 5",50,"Yes"
"93",4809,"T28","Recording",2,0.8484787,0.2442878,30,30,"annot__2013_06_02_11_22_24.m4a","Annotation 1",9,"Yes"
"94",4809,"T28","Recording",5,0.9290382,0.232676,30,30,"annot__2013_06_02_11_51_22.m4a","Annotation 41",17,"Yes"
"95",4809,"T28","Recording",3,0.7652138,0.7656244,30,30,"annot__2013_06_02_11_38_20.m4a","Annotation 26",35,"Yes"
"96",4809,"T28","Highlight",4,0.7382517,0.7370145,0.09753142,0.03109053,"annot__2013_06_02_11_58_52.png","Annotation",NA,"Yes"
"97",4809,"T28","Highlight",2,0.3648232,0.3762145,0.5617805,0.3779719,"annot__2013_06_02_11_26_24.png","Annotation",NA,"Yes"
"98",4809,"T28","Text",2,0.3022204,0.3118944,0.1336349,0.02469791,"ann__2013_06_02_11_23_49.(null)","Spelling incorrect",NA,"Yes"
"99",4809,"T28","Recording",5,0.9192997,0.467952,30,30,"annot__2013_06_02_11_54_56.m4a","Annotation 44",41,"Yes"
"100",4809,"T28","Highlight",2,0.2764186,0.2199377,0.5936472,0.1308364,"annot__2013_06_02_11_23_48.png","Annotation",NA,"Yes"
"101",4809,"T28","Highlight",3,0.5986843,0.6794905,0.3279194,0.1032154,"annot__2013_06_02_11_38_20.png","Annotation",NA,"Yes"
"102",4809,"T28","Recording",4,0.8202908,0.4843834,30,30,"annot__2013_06_02_11_48_56.m4a","Annotation 40",3,"Yes"
"103",4809,"T28","Recording",2,0.8824013,0.3907519,30,30,"annot__2013_06_02_11_24_14.m4a","Annotation 4",5,"Yes"
"104",4809,"T28","Highlight",4,0.1851278,0.05987869,0.5197255,0.3198103,"annot__2013_06_02_11_47_41.png","Annotation",NA,"Yes"
"105",4809,"T28","Highlight",3,0.2476357,0.7005697,0.10331,0.0316188,"annot__2013_06_02_11_35_52.png","Annotation",NA,"Yes"
"106",4809,"T28","Highlight",2,0.1684827,0.6277112,0.7781661,0.2089748,"annot__2013_06_02_11_39_59.png","Annotation",NA,"Yes"
"107",4809,"T28","Recording",5,0.5952215,0.6202119,30,30,"annot__2013_06_02_11_59_42.m4a","Annotation 48",84,"Yes"
"108",4809,"T28","Text",2,0.04769736,0.6229866,0.3032483,0.02471354,"","interesting. however please say in methods ",NA,"Yes"
"109",4809,"T28","Recording",5,0.9144304,0.4193665,30,30,"annot__2013_06_02_11_53_28.m4a","Annotation 43",79,"Yes"
"110",4809,"T28","Highlight",5,0.8956919,0.2182784,0.05744097,0.2219511,"annot__2013_06_02_11_59_42.png","Annotation",NA,"Yes"
"111",4809,"T28","Highlight",4,0.1544783,0.4826104,0.6358581,0.06437353,"annot__2013_06_02_11_48_53.png","Annotation",NA,"Yes"
"112",4809,"T28","Highlight",3,0.2820724,0.6860323,0.2893709,0.06069356,"annot__2013_06_02_11_37_08.png","Annotation",NA,"Yes"
"113",4809,"T28","Text",3,0.9002878,0.671495,0.07606908,0.05088083,"","Be more concise here",NA,"Yes"
"114",4809,"T28","Text",3,0.2923519,0.6889398,0.05345395,0.02471354,"","EMG",NA,"Yes"
"115",4809,"T28","Text",3,0.2456826,0.553023,0.07504112,0.02469791,"ann__2013_06_02_11_35_05.(null)","Wording",NA,"Yes"
"116",4809,"T28","Recording",2,0.9070724,0.5579318,30,30,"annot__2013_06_02_11_24_40.m4a","Annotation 5",33,"Yes"
"117",4809,"T28","Highlight",3,0.1700247,0.2520916,0.4487048,0.3401747,"annot__2013_06_02_11_35_02.png","Annotation",NA,"Yes"
"118",4809,"T28","Highlight",3,0.03279193,0.3000649,0.8763363,0.4815506,"annot__2013_06_02_11_39_14.png","Annotation",NA,"Yes"
"119",4809,"T28","Text",3,0.1757812,0.09292331,0.1243832,0.05084864,"ann__2013_06_02_11_29_01.(null)","Watch grammar and punctuation ",NA,"Yes"
"120",4809,"T28","Highlight",4,0.4037276,0.1267666,0.3004808,0.2008395,"annot__2013_06_02_11_43_11.png","Annotation",NA,"Yes"
"121",4809,"T28","Highlight",3,0.214227,0.6082574,0.1017681,0.03416284,"annot__2013_06_02_11_35_29.png","Annotation",NA,"Yes"
"122",4809,"T28","Recording",2,0.9152961,0.7360147,30,30,"annot__2013_06_02_11_26_24.m4a","Annotation 7",21,"Yes"
"123",4809,"T28","Text",3,0.339227,0.5501078,0.08120888,0.02471354,"ann__2013_06_02_11_35_06.(null)","Grammar",NA,"Yes"
"124",4809,"T28","Recording",4,0.2054893,0.3642012,30,30,"annot__2013_06_02_11_45_21.m4a","Annotation 36",62,"Yes"
"125",4809,"T28","Recording",3,0.4856085,0.21066,30,30,"annot__2013_06_02_11_31_00.m4a","Annotation 13",66,"Yes"
"126",4809,"T28","Highlight",3,0.2836143,0.1961226,0.364926,0.1039423,"annot__2013_06_02_11_32_39.png","Annotation",NA,"Yes"
"127",4809,"T28","Recording",2,0.7451686,0.8174239,30,30,"annot__2013_06_02_11_27_14.m4a","Annotation 8",59,"Yes"
"128",4809,"T28","Highlight",3,0.1772204,0.09617815,0.09817023,0.03307254,"annot__2013_06_02_11_28_52.png","Annotation",NA,"Yes"
"129",4809,"T28","Text",3,0.3822985,0.326959,0.1408306,0.02471354,"","belongs in method",NA,"Yes"
"130",4809,"T28","Highlight",3,0.2029194,0.1165305,0.4132402,0.09231236,"annot__2013_06_02_11_29_38.png","Annotation",NA,"Yes"
"131",4809,"T28","Recording",3,0.5981703,0.2698998,30,30,"annot__2013_06_02_11_32_40.m4a","Annotation 15",61,"Yes"
"132",4809,"T28","Highlight",4,0.06003289,0.06364083,0.2559622,0.03234567,"annot__2013_06_02_11_41_57.png","Annotation",NA,"Yes"
"133",4809,"T28","Highlight",4,0.2452635,0.1070293,0.7397362,0.3780557,"annot__2013_06_02_11_45_21.png","Annotation",NA,"Yes"
"134",4809,"T28","Recording",4,0.63634,0.09187423,30,30,"annot__2013_06_02_11_46_43.m4a","Annotation 37",20,"Yes"
"135",4809,"T28","Recording",4,0.7050782,0.170854,30,30,"annot__2013_06_02_11_43_11.m4a","Annotation 34",70,"Yes"
"136",4810,"T30","Recording",3,0.2619566,0.1584528,30,30,"annot__2013_06_03_04_52_02.m4a","Annotation 1",4,"Yes"
"137",4810,"T30","Recording",4,0.6513556,0.2275706,30,30,"annot__2013_06_03_04_56_50.m4a","Annotation 6",7,"Yes"
"138",4810,"T30","Recording",3,0.8712351,0.5431576,30,30,"annot__2013_06_03_04_54_14.m4a","Annotation 4",37,"Yes"
"139",4810,"T30","Recording",2,0.7289158,0.5616356,30,30,"annot__2013_06_03_04_53_02.m4a","Annotation 2",28,"Yes"
"140",4810,"T30","Recording",2,0.5557231,0.6281922,30,30,"ann__2013_06_03_04_53_38.m4a","Intro Gap Statements",20,"Yes"
"141",4810,"T30","Recording",4,0.3268073,0.1743253,30,30,"annot__2013_06_03_04_56_00.m4a","Annotation 5",25,"Yes"
"142",4810,"T30","Recording",5,0.2861446,0.6286659,30,30,"annot__2013_06_03_05_00_28.m4a","Annotation 9",5,"Yes"
"143",4810,"T30","Recording",4,0.2040663,0.7594917,30,30,"annot__2013_06_03_04_59_57.m4a","Annotation 8",20,"Yes"
"144",4811,"T28","Recording",4,0.7215255,0.4477911,30,30,"annot__2013_06_02_06_14_40.m4a","Annotation 27",9,"Yes"
"145",4811,"T28","Recording",3,0.3468339,0.5319361,30,30,"annot__2013_06_02_06_08_39.m4a","Annotation 16",35,"Yes"
"146",4811,"T28","Recording",4,0.4342105,0.5284736,30,30,"annot__2013_06_02_06_17_14.m4a","Annotation 32",77,"Yes"
"147",4811,"T28","Recording",3,0.7646999,0.4581589,30,30,"annot__2013_06_02_06_07_45.m4a","Annotation 14",33,"Yes"
"148",4811,"T28","Recording",2,0.6762953,0.4721612,30,30,"annot__2013_06_02_06_01_17.m4a","Annotation 4",20,"Yes"
"149",4811,"T28","Freehand",3,0.2717928,0.3018821,0.6136925,0.1010348,"annot__2013_06_02_06_06_10.png","Annotation",NA,"Yes"
"150",4811,"T28","Highlight",3,0.3264723,0.5175385,0.4909698,0.1887064,"annot__2013_06_02_06_09_53.png","Annotation",NA,"Yes"
"151",4811,"T28","Recording",4,0.4290707,0.4859517,30,30,"annot__2013_06_02_06_16_01.m4a","Annotation 31",67,"Yes"
"152",4811,"T28","Highlight",3,0.1707363,0.4128694,0.6796005,0.03642732,"annot__2013_06_02_06_06_12.png","Annotation",NA,"Yes"
"153",4811,"T28","Highlight",4,0.4020274,0.4697369,0.3475693,0.2250498,"annot__2013_06_02_06_22_00.png","Annotation",NA,"Yes"
"154",4811,"T28","Highlight",4,0.08335969,0.7419493,0.2468291,0.05241844,"annot__2013_06_02_06_22_31.png","Annotation",NA,"Yes"
"155",4811,"T28","Highlight",4,0.4575373,0.4090434,0.2596787,0.07131703,"annot__2013_06_02_06_14_40.png","Annotation",NA,"Yes"
"156",4811,"T28","Freehand",4,0.2332442,0.3976371,0.1927426,0.1646358,"annot__2013_06_02_06_16_01.png","Annotation",NA,"Yes"
"157",4811,"T28","Recording",4,0.06928454,0.7745186,30,30,"annot__2013_06_02_06_22_31.m4a","Annotation 37",57,"Yes"
"158",4811,"T28","Highlight",3,0.07616396,0.6632757,0.7474459,0.1109313,"annot__2013_06_02_06_11_27.png","Annotation",NA,"Yes"
"159",4811,"T28","Recording",3,0.707648,0.3156926,30,30,"annot__2013_06_02_06_04_45.m4a","Annotation 10",38,"Yes"
"160",4811,"T28","Freehand",3,0.4958881,0.7151071,0.3356291,0.07341372,"annot__2013_06_02_06_11_42.png","Annotation",NA,"Yes"
"161",4811,"T28","Recording",2,0.8875412,0.229387,30,30,"annot__2013_06_02_05_58_35.m4a","Annotation 1",66,"Yes"
"162",4811,"T28","Highlight",2,0.2853539,0.4726645,0.2319237,0.1363718,"annot__2013_06_02_06_03_29.png","Annotation",NA,"Yes"
"163",4811,"T28","Recording",3,0.6634458,0.4447118,30,30,"annot__2013_06_02_06_06_12.m4a","Annotation 13",38,"Yes"
"164",4811,"T28","Recording",3,0.3771587,0.8212299,30,30,"annot__2013_06_02_06_11_56.m4a","Annotation 23",26,"Yes"
"165",4811,"T28","Highlight",4,0.6240669,0.1321063,0.2797239,0.0615043,"annot__2013_06_02_06_13_41.png","Annotation",NA,"Yes"
"166",4811,"T28","Highlight",3,0.180502,0.4303142,0.615867,0.1207441,"annot__2013_06_02_06_08_39.png","Annotation",NA,"Yes"
"167",4811,"T28","Highlight",4,0.06588436,0.3210922,0.8620635,0.1418233,"annot__2013_06_02_06_15_23.png","Annotation",NA,"Yes"
"168",4811,"T28","Recording",4,0.8808594,0.1755787,30,30,"annot__2013_06_02_06_12_50.m4a","Annotation 24",41,"Yes"
"169",4811,"T28","Highlight",4,0.0437832,0.760121,0.4524212,0.08621784,"annot__2013_06_02_06_23_59.png","Annotation",NA,"Yes"
"170",4811,"T28","Highlight",2,0.4426319,0.2149894,0.4662988,0.2726597,"annot__2013_06_02_06_01_49.png","Annotation",NA,"Yes"
"171",4811,"T28","Recording",2,0.6958265,0.2468319,30,30,"annot__2013_06_02_05_59_48.m4a","Annotation 2",44,"Yes"
"172",4811,"T28","Recording",3,0.788343,0.6805808,30,30,"annot__2013_06_02_06_10_25.m4a","Annotation 19",54,"Yes"
"173",4811,"T28","Highlight",2,0.3557692,0.4563099,0.1440331,0.0404251,"annot__2013_06_02_06_02_04.png","Annotation",NA,"Yes"
"174",4811,"T28","Recording",4,0.7184417,0.5455549,30,30,"annot__2013_06_02_06_21_18.m4a","Annotation 33",16,"Yes"
"175",4811,"T28","Text",4,0.5037007,0.6756722,0.1336349,0.02469791,"ann__2013_06_02_06_22_02.(null)","Spelling incorrect",NA,"Yes"
"176",4811,"T28","Recording",2,0.4763569,0.4874255,30,30,"annot__2013_06_02_06_02_05.m4a","Annotation 7",48,"Yes"
"177",4811,"T28","Recording",3,0.8824013,0.3055164,30,30,"annot__2013_06_02_06_04_15.m4a","Annotation 9",27,"Yes"
"178",4811,"T28","Recording",4,0.4820107,0.8297607,30,30,"annot__2013_06_02_06_24_08.m4a","Annotation 39",5,"Yes"
"179",4811,"T28","Highlight",5,0.4076812,0.2402181,0.1882354,0.03497358,"annot__2013_06_02_06_24_36.png","Annotation",NA,"Yes"
"180",4811,"T28","Recording",5,0.9019326,0.9142492,30,30,"annot__2013_06_02_06_28_07.m4a","Annotation 45",59,"Yes"
"181",4811,"T28","Recording",2,0.890111,0.3882079,30,30,"annot__2013_06_02_06_00_51.m4a","Annotation 3",15,"Yes"
"182",4811,"T28","Recording",6,0.7127879,0.3689059,30,30,"annot__2013_06_02_06_27_23.m4a","Annotation 44",41,"Yes"
"183",4811,"T28","Highlight",6,0.0777059,0.3396075,0.5074171,0.03570045,"annot__2013_06_02_06_27_19.png","Annotation",NA,"Yes"
"184",4811,"T28","Recording",5,0.7641859,0.4966631,30,30,"annot__2013_06_02_06_25_12.m4a","Annotation 42",102,"Yes"
"185",4811,"T28","Highlight",5,0.3280143,0.470999,0.3799501,0.03315641,"annot__2013_06_02_06_25_12.png","Annotation",NA,"Yes"
"186",4811,"T28","Highlight",3,0.1152265,0.8031979,0.2941153,0.04660349,"annot__2013_06_02_06_11_56.png","Annotation",NA,"Yes"
"187",4812,"T05","Highlight",2,0.09155705,0.1219315,0.7908443,0.06493363,"annot__2013_05_31_01_03_33.png","Annotation",NA,"Yes"
"188",4812,"T05","Recording",3,0.798794,0.3634236,30,30,"annot__2013_05_31_01_10_13.m4a","Annotation 4",45,"Yes"
"189",4812,"T05","Recording",3,0.9337994,0.280076,30,30,"annot__2013_05_31_01_07_37.m4a","Annotation 3",38,"Yes"
"190",4812,"T05","Recording",5,0.8604716,0.9157028,30,30,"annot__2013_05_31_01_16_37.m4a","Annotation 6",67,"Yes"
"191",4812,"T05","Highlight",2,0.1991502,0.4495071,0.2864583,0.04167382,"annot__2013_05_31_01_04_53.png","Annotation",NA,"Yes"
"192",4812,"T05","Recording",4,0.8549891,0.3946085,30,30,"annot__2013_05_31_01_12_15.m4a","Annotation 5",6,"Yes"
"193",4813,"T31","Highlight",4,0.4636658,0.5093641,0.2488732,0.02582595,"annot__2013_06_02_06_10_37.png","Annotation",NA,"Yes"
"194",4813,"T31","Highlight",5,0.1180332,0.2970727,0.7872769,0.04765654,"annot__2013_06_02_06_16_11.png","Annotation",NA,"Yes"
"195",4813,"T31","Highlight",5,0.1165272,0.676712,0.7729697,0.03904156,"annot__2013_06_02_06_17_25.png","Annotation",NA,"Yes"
"196",4813,"T31","Freehand",2,0.08264801,0.09951036,0.8470395,0.1414972,"annot__2013_06_02_05_56_34.png","Annotation",NA,"Yes"
"197",4813,"T31","Recording",5,0.9184847,0.2160008,30,30,"annot__2013_06_02_06_17_43.m4a","Discussion",101,"Yes"
"198",4813,"T31","Highlight",3,0.2642695,0.744976,0.07116244,0.02369615,"annot__2013_06_02_06_09_06.png","Annotation",NA,"Yes"
"199",4813,"T31","Text",2,0.6025219,0.08785873,0.2563048,0.06594612,"ann__2013_06_02_05_56_16.(null)","You need to evidence this.",NA,"Yes"
