"","StudentID","SubmissionID","MarkerID","Publish.Time","Hypoth","Methods.writing","Methods.details","Methods.design","Results.text","Results.figures","Results.legends","Disc.knowlede","Disc.InterpFindings","Disc.Evidence","Refs","Writing","Comments","Final.Grade","UQM.ID","Consent"
"647","S8644087",9080,"T04","16/10/13 0:29",100,100,80,100,100,100,80,80,80,60,100,80,NA,80,4352,"Yes"
"648","S8644123",8980,"T10","2/10/13 14:03",100,100,80,40,80,100,80,80,80,60,100,80,NA,80,4209,"Yes"
"649","S8644157",9092,"T10","2/10/13 14:03",100,100,100,100,100,100,100,80,100,100,100,100,NA,100,4226,"Yes"
"650","S8644205",9857,"T16","15/10/13 17:31",100,100,80,80,100,100,60,80,60,80,60,80,NA,80,4430,"No login"
"651","S8644211",9051,"T05","5/10/13 13:01",100,100,100,100,100,100,100,100,100,100,80,100,NA,100,4166,"Yes"
"652","S8644215",9476,"T10","7/10/13 21:33",80,100,60,100,80,80,60,60,60,20,60,60,NA,60,4418,"Yes"
"653","S8644223",9177,"T12","2/10/13 21:37",100,100,100,80,80,100,60,80,80,80,60,80,NA,80,4742,"Yes"
"654","S8644315",9065,"T16","5/10/13 13:01",100,100,80,100,100,100,100,80,100,100,100,80,NA,100,4532,"Yes"
"655","S8644317",8854,"T08","3/10/13 8:40",100,100,60,40,100,100,100,80,80,60,60,80,NA,80,4592,"Yes"
"656","S8644327",8895,"T04","16/10/13 0:29",100,100,80,100,100,100,80,100,80,100,100,100,NA,100,4494,"Yes"
"657","S8644329",9441,"T11","2/10/13 21:37",100,100,80,60,80,100,60,80,60,60,100,100,NA,80,4298,"Yes"
"658","S8644341",9400,"T09","14/10/13 9:35",100,100,100,80,80,100,80,80,60,80,80,80,NA,80,4205,"Yes"
"659","S8644367",9728,"T10","11/10/13 2:54",100,100,60,40,80,100,100,100,80,60,100,80,NA,80,4285,"Yes"
"660","S8644375",9823,"T05","5/10/13 13:01",100,100,100,100,100,100,100,100,100,100,100,100,NA,100,4691,"Yes"
"661","S8644415",9302,"T05","5/10/13 13:01",100,100,60,100,80,100,100,100,60,100,80,100,NA,100,4459,"Yes"
"662","S8644459",9236,"T01","3/10/13 12:01",100,100,80,100,100,100,100,80,80,100,40,80,NA,80,4548,"Yes"
"663","S8644515",8999,"T01","3/10/13 12:01",100,80,60,100,100,100,100,80,100,100,80,100,NA,100,4124,"Yes"
"664","S8644543",9394,"T04","16/10/13 0:29",80,100,100,100,80,100,100,80,80,80,100,80,NA,100,4133,"Yes"
"665","S8644637",9435,"T15","11/10/13 9:08",80,100,80,80,100,80,80,80,80,80,100,80,NA,80,4220,"Yes"
"666","S8644673",8872,"T09","9/10/13 16:24",100,100,100,100,100,100,100,80,60,60,60,80,NA,80,4367,"Yes"
"667","S8644687",9475,"T13","6/10/13 22:02",100,100,100,100,100,100,100,100,100,100,100,100,NA,100,4571,"Yes"
"668","S8644759",9727,"T03","15/10/13 17:28",100,100,60,100,80,100,100,80,80,100,80,100,NA,100,4348,"Yes"
"669","S8644787",9485,"T17","15/10/13 17:26",100,100,60,80,100,100,100,60,60,60,100,60,NA,80,4304,"Yes"
"670","S8644801",9947,"T14","5/10/13 13:01",100,100,100,80,100,100,100,100,100,100,100,100,NA,100,4322,"Yes"
"671","S8644811",9729,"T01","5/10/13 13:01",100,100,60,100,100,100,80,80,80,100,100,80,NA,100,4699,"Yes"
"672","S8644843",9462,"T04","16/10/13 0:29",100,100,80,100,80,100,80,80,80,80,60,80,NA,80,4441,"Yes"
"673","S8644847",10324,"T16","6/10/13 22:02",100,100,80,100,100,100,80,80,80,100,100,80,NA,100,4118,"Yes"
"674","S8644883",9404,"T15","11/10/13 9:08",100,100,80,100,100,100,80,100,80,100,100,100,NA,100,4112,"Yes"
"675","S8644917",9527,"T15","11/10/13 9:08",80,80,80,100,80,60,80,80,60,60,100,80,NA,80,4730,"Yes"
"676","S8644933",9699,"T13","7/10/13 22:32",100,100,100,80,100,100,100,100,100,100,100,100,NA,100,4681,"Yes"
"677","S8644955",9318,"T04","16/10/13 0:29",100,100,100,100,80,100,100,80,80,80,80,80,NA,100,4732,"Yes"
"678","S8644971",9448,"T09","15/10/13 17:31",80,40,100,80,60,80,80,40,40,60,20,60,NA,60,4276,"Yes"
"679","S8645001",9454,"T10","9/10/13 16:24",80,100,100,100,100,100,100,80,100,80,100,100,NA,100,4217,"Yes"
"680","S8645065",9309,"T04","16/10/13 0:29",100,80,80,100,100,100,100,80,80,80,40,60,NA,80,4542,"Yes"
"681","S8645071",8977,"T14","3/10/13 11:59",100,100,100,100,100,100,100,100,100,80,100,100,NA,100,4297,"Yes"
"682","S8645129",9269,"T02","16/10/13 12:21",100,100,100,100,100,100,100,80,80,100,40,100,NA,100,4519,"Yes"
"683","S8645153",8865,"T14","3/10/13 11:59",80,100,100,100,100,100,80,100,100,100,100,100,NA,100,4258,"Yes"
"684","S8645215",8870,"T02","16/10/13 12:21",80,100,60,80,80,80,100,80,80,60,60,100,NA,80,4219,"Yes"
"685","S8645259",8871,"T01","3/10/13 12:01",80,100,40,80,100,100,80,100,80,100,80,100,NA,80,4633,"Yes"
"686","S8645311",8901,"T14","3/10/13 11:59",100,100,100,80,100,80,80,80,100,100,100,100,NA,100,4116,"Yes"
"687","S8645337",9443,"T03","11/10/13 9:08",100,100,100,100,80,100,100,100,100,100,100,100,NA,100,4417,"Yes"
"688","S8645351",9163,"T08","7/10/13 21:33",100,100,100,40,100,100,60,100,100,100,100,80,NA,100,4306,"Yes"
"689","S8645359",9218,"T02","16/10/13 12:21",100,100,100,100,100,100,100,80,80,100,100,100,NA,100,4401,"Yes"
"690","S8645397",9338,"T01","3/10/13 12:01",100,100,80,100,100,100,100,80,100,100,80,100,NA,100,4328,"Yes"
"691","S8645401",9077,"T10","2/10/13 14:03",100,100,100,100,100,100,80,80,100,60,100,100,NA,100,4702,"Yes"
"692","S8645455",9388,"T06","18/10/13 8:08",100,100,80,80,80,100,80,100,100,100,80,100,NA,100,4580,"Yes"
"693","S8645491",8951,"T13","2/10/13 21:37",100,100,80,100,100,100,80,100,80,100,100,100,NA,100,4738,"Yes"
"694","S8645493",9013,"T01","3/10/13 12:01",100,100,80,100,100,80,100,80,80,100,100,80,NA,100,4514,"Yes"
"695","S8645501",9515,"T01","5/10/13 13:01",80,100,100,80,80,100,100,80,100,100,100,80,NA,100,4457,"Yes"
"696","S8645515",9709,"T06","21/10/13 12:05",100,60,80,80,100,100,80,100,100,80,100,100,NA,100,4301,"Yes"
"697","S8645555",8850,"T13","2/10/13 21:37",80,100,80,100,100,100,100,100,100,100,100,100,NA,100,4428,"Yes"
"698","S8645577",9320,"T03","11/10/13 9:08",100,100,80,100,100,100,80,80,100,100,100,100,NA,100,4685,"Yes"
"699","S8645595",9018,"T02","16/10/13 12:21",100,100,60,80,100,100,60,40,60,60,40,80,NA,80,4448,"Yes"
"700","S8645605",8933,"T05","5/10/13 13:01",100,100,100,100,100,100,100,100,100,80,60,100,NA,100,4154,"Yes"
"701","S8645631",9300,"T02","16/10/13 12:21",100,100,100,100,100,100,100,60,60,80,20,100,NA,80,4662,"Yes"
"702","S8645641",8965,"T05","5/10/13 13:01",100,100,60,60,100,100,100,100,100,100,100,100,NA,100,4677,"Yes"
"703","S8645657",8843,"T06","18/10/13 8:08",100,100,60,80,60,80,40,60,60,60,60,80,NA,60,4161,"Yes"
"704","S8645661",9238,"T10","6/10/13 22:02",80,100,100,100,100,100,100,80,100,80,100,100,NA,100,4673,"Yes"
"705","S8645663",9427,"T01","5/10/13 13:01",100,100,60,80,100,100,80,100,100,100,60,100,NA,100,4683,"Yes"
"706","S8645701",9702,"T08","15/10/13 17:30",100,100,100,100,100,100,100,80,100,100,100,100,NA,100,4233,"Yes"
"707","S8645757",9225,"T12","2/10/13 21:37",100,100,100,100,100,80,80,100,100,80,100,100,NA,100,4717,"Yes"
"708","S8645765",9014,"T02","16/10/13 12:21",100,100,100,100,100,100,100,60,80,100,100,80,NA,100,4714,"Yes"
"709","S8645859",8925,"T02","16/10/13 12:21",100,100,100,100,100,100,60,80,80,100,100,100,NA,100,4114,"Yes"
"710","S8645877",9556,"T15","9/10/13 16:24",100,20,40,80,80,100,100,80,80,100,60,80,NA,80,4364,"Yes"
"711","S8645879",9708,"T08","15/10/13 17:30",100,100,100,100,100,100,60,100,100,100,100,100,NA,100,4387,"Yes"
"712","S8645881",8921,"T14","3/10/13 11:59",80,100,80,80,80,100,80,80,100,100,100,100,NA,100,4345,"Yes"
"713","S8645883",9347,"T10","2/10/13 21:37",80,100,80,100,80,100,80,80,80,60,100,80,NA,80,4265,"Yes"
"714","S8645885",9737,"T13","7/10/13 22:32",100,100,100,100,100,100,100,100,100,100,100,100,NA,100,4613,"Yes"
"715","S8645901",10323,"T03","14/10/13 9:35",100,60,40,80,60,80,80,40,60,60,80,60,NA,60,4550,"Yes"
"716","S8645913",9785,"T13","7/10/13 22:32",100,100,100,100,100,100,100,80,80,80,100,100,NA,100,4546,"Yes"
"717","S8645937",9681,"T05","5/10/13 13:01",100,80,40,60,100,100,100,80,100,100,80,100,NA,80,4619,"Yes"
"718","S8645947",9234,"T06","18/10/13 8:08",100,100,60,80,100,100,60,100,100,80,100,100,NA,100,4436,"Yes"
"719","S8645977",9046,"T09","9/10/13 16:24",100,100,100,100,100,100,100,100,100,100,100,80,NA,100,4371,"Yes"
"720","S8645981",9375,"T15","11/10/13 9:08",100,100,80,80,100,100,100,60,40,60,40,60,NA,80,4123,"Yes"
"722","S8645995",9712,"T07","6/10/13 22:02",100,100,100,100,80,80,100,80,100,100,100,100,NA,100,4113,"Yes"
"723","S8646003",9175,"T08","7/10/13 21:33",100,100,100,100,100,100,60,80,100,60,100,100,NA,100,4231,"Yes"
"724","S8646087",9791,"T10","11/10/13 2:54",80,100,80,40,100,60,60,80,80,80,100,80,NA,80,4684,"Yes"
"725","S8646091",8902,"T10","2/10/13 14:03",100,100,100,100,100,100,100,100,100,100,100,100,NA,100,4251,"Yes"
"726","S8646097",9511,"T09","16/10/13 0:29",100,100,100,80,80,100,80,100,100,60,100,80,NA,100,4456,"Yes"
"727","S8646099",9770,"T02","16/10/13 12:21",100,100,80,100,100,100,100,80,100,100,100,100,NA,100,4416,"Yes"
"728","S8646107",9505,"T17","15/10/13 17:26",100,100,80,80,100,100,100,60,60,80,60,80,NA,80,4131,"Yes"
"729","S8646167",9698,"T05","5/10/13 13:01",100,100,100,100,80,100,100,80,80,100,80,100,NA,100,4176,"Yes"
"730","S8646173",8958,"T16","6/10/13 22:02",100,80,40,80,100,100,60,60,40,40,40,80,NA,60,4477,"Yes"
"731","S8646187",9378,"T11","2/10/13 21:37",100,100,100,100,80,100,100,80,80,80,100,100,NA,100,4214,"Yes"
"732","S8646295",9340,"T11","2/10/13 21:37",100,100,60,40,80,100,60,80,60,60,100,100,NA,80,4661,"Yes"
"733","S8646297",8964,"T13","2/10/13 21:37",80,80,100,100,100,100,100,100,80,100,100,100,NA,100,4475,"Yes"
"734","S8646307",9767,"T12","2/10/13 21:37",80,100,100,80,80,100,100,80,80,80,100,100,NA,100,4155,"Yes"
"735","S8646309",9503,"T04","16/10/13 0:29",100,100,80,20,80,80,80,80,80,80,100,80,NA,80,4386,"Yes"
"736","S8646315",9124,"T10","2/10/13 14:03",80,100,100,80,100,100,80,60,60,60,100,80,NA,80,4257,"Yes"
"737","S8646319",9731,"T13","7/10/13 22:32",100,100,100,100,100,100,80,100,80,100,100,100,NA,100,4179,"Yes"
"738","S8646347",9410,"T03","14/10/13 9:35",100,100,80,80,100,80,80,80,80,100,100,100,NA,100,4190,"Yes"
"740","S8646379",9105,"T10","2/10/13 14:03",80,100,80,40,100,100,80,80,80,80,100,80,NA,80,4756,"Yes"
"741","S8646403",10314,"T01","5/10/13 13:01",60,100,60,80,20,100,80,80,60,100,40,80,NA,80,4593,"Yes"
"742","S8646427",9024,"T15","6/10/13 22:02",100,100,100,100,100,100,80,80,80,80,100,80,NA,100,4178,"Yes"
"743","S8646429",9713,"T13","7/10/13 22:32",100,100,80,80,100,100,100,80,80,80,100,100,NA,100,4476,"Yes"
"744","S8646507",9824,"T05","5/10/13 13:01",100,100,100,80,100,100,100,100,100,80,100,100,NA,100,4381,"Yes"
"745","S8646509",8954,"T15","6/10/13 22:02",100,100,80,80,100,80,100,100,80,80,100,80,NA,100,4243,"Yes"
"746","S8646529",9831,"T10","11/10/13 2:54",80,100,100,80,80,100,100,80,80,60,100,100,NA,80,4657,"Yes"
"747","S8646537",9482,"T15","11/10/13 9:08",80,100,100,100,80,80,80,60,60,60,100,80,NA,80,4581,"Yes"
"748","S8646543",8884,"T06","18/10/13 8:08",100,80,100,80,80,100,80,100,100,100,100,100,NA,100,4628,"Yes"
"749","S8646593",9119,"T06","2/10/13 21:37",100,100,80,80,80,100,80,80,80,100,60,100,NA,80,4636,"Yes"
"750","S8646605",9316,"T12","2/10/13 21:37",80,100,40,80,100,100,60,100,100,60,60,80,NA,80,4403,"Yes"
"751","S8646621",9066,"T02","16/10/13 12:21",80,100,100,100,100,100,100,100,100,100,60,100,NA,100,4525,"Yes"
"753","S8646673",9409,"T04","16/10/13 0:29",100,100,80,100,80,100,100,100,100,80,100,80,NA,100,4486,"Yes"
"754","S8646673",9461,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4486,"Yes"
"755","S8646689",9230,"T01","5/10/13 13:01",80,100,80,100,80,60,80,80,100,100,80,80,NA,80,4411,"Yes"
"756","S8646691",8935,"T05","5/10/13 13:01",100,100,100,100,100,100,100,40,40,60,60,100,NA,80,4696,"Yes"
"757","S8646705",9125,"T13","2/10/13 21:37",80,100,100,100,100,100,80,100,100,100,100,100,NA,100,4617,"Yes"
"758","S8646767",9025,"T02","16/10/13 12:21",100,100,40,80,100,100,60,100,100,60,100,100,NA,80,4296,"Yes"
"759","S8646821",9263,"T08","7/10/13 21:33",100,100,80,40,100,80,60,80,80,80,60,100,NA,80,4169,"Yes"
"760","S8646825",9179,"T02","16/10/13 12:21",100,100,100,100,100,100,100,80,100,100,60,100,NA,100,4119,"Yes"
"761","S8646907",9858,"T10","11/10/13 2:54",100,100,100,100,100,100,100,80,100,80,100,100,NA,100,4300,"Yes"
"762","S8646927",9385,"T15","14/10/13 9:35",80,100,60,80,80,100,80,40,40,40,40,60,NA,60,4170,"Yes"
"763","S8646955",9778,"T07","6/10/13 22:02",80,100,100,100,100,100,60,100,100,100,100,100,NA,100,4529,"Yes"
"764","S8647007",9099,"T06","3/10/13 8:42",100,100,100,80,80,100,80,60,80,80,20,100,NA,80,4594,"Yes"
"765","S8647025",9031,"T15","6/10/13 22:02",100,100,80,100,80,80,80,80,60,60,40,80,NA,80,4530,"Yes"
"766","S8647039",9276,"T13","7/10/13 21:33",100,100,100,100,100,100,100,100,100,100,100,100,NA,100,4655,"Yes"
"767","S8647059",9710,"T08","15/10/13 17:30",100,20,20,20,80,100,80,80,80,60,100,80,NA,60,4630,"Yes"
"768","S8647079",9723,"T02","16/10/13 12:21",100,100,80,80,100,100,100,80,80,100,100,100,NA,100,4487,"Yes"
"770","S8647089",9207,"T10","6/10/13 22:02",100,100,100,100,100,100,100,80,100,100,100,100,NA,100,4708,"Yes"
"771","S8647117",9095,"T14","3/10/13 11:59",100,100,100,100,80,100,80,80,80,100,100,100,NA,100,4234,"Yes"
"772","S8647127",9389,"T10","9/10/13 16:24",100,100,80,60,100,100,80,80,80,60,100,80,NA,80,4587,"Yes"
"773","S8647135",9245,"T01","3/10/13 12:01",60,100,60,80,100,100,100,80,80,100,60,80,NA,80,4355,"Yes"
"774","S8647139",9061,"T01","3/10/13 12:01",100,100,80,100,100,100,80,60,80,100,20,80,NA,80,4528,"Yes"
"775","S8647159",9165,"T12","2/10/13 21:37",100,100,100,100,100,80,80,100,100,100,100,100,NA,100,4372,"Yes"
"776","S8647163",9536,"T03","11/10/13 9:08",100,100,100,80,100,100,80,60,60,100,100,100,NA,100,4510,"Yes"
"777","S8647175",10492,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4729,"Yes"
"778","S8647175",9695,"T10","11/10/13 2:54",80,100,80,100,80,100,80,60,80,60,60,80,NA,80,4729,"Yes"
"779","S8647183",9459,"T15","9/10/13 16:24",100,100,80,100,100,100,100,80,80,100,40,80,NA,80,4523,"Yes"
"780","S8647195",9733,"T08","15/10/13 17:30",100,100,100,80,100,100,100,60,100,100,100,100,NA,100,4649,"Yes"
"781","S8647255",9484,"T13","6/10/13 22:02",100,100,100,100,100,100,60,100,80,100,100,80,NA,100,2867,"Yes"
"782","S8647263",9741,"T13","7/10/13 22:32",100,100,100,100,100,100,100,80,80,80,100,100,NA,100,4216,"Yes"
"783","S8647289",9545,"T10","7/10/13 21:33",80,100,20,20,20,100,60,40,40,60,60,80,NA,60,4148,"Yes"
"784","S8647311",9362,"T02","16/10/13 12:21",100,100,100,80,100,100,100,80,100,100,100,100,NA,100,4203,"Yes"
"785","S8647321",9390,"T03","11/10/13 9:08",100,100,100,100,80,100,100,100,80,100,100,100,NA,100,4107,"Yes"
"786","S8647347",9120,"T08","3/10/13 8:40",100,100,100,100,80,100,100,60,80,80,100,100,NA,100,4541,"Yes"
"787","S8647411",10692,"T06","23/10/13 0:28",100,100,80,80,80,100,60,80,80,100,100,100,NA,80,4236,"Yes"
"788","S8647413",9517,"T17","15/10/13 17:26",100,100,100,80,100,100,100,80,100,100,60,100,NA,100,4502,"Yes"
"789","S8647435",9059,"T16","5/10/13 13:01",80,100,60,80,20,100,80,80,60,80,100,80,NA,80,4706,"Yes"
"790","S8647491",9035,"T13","5/10/13 13:01",100,100,100,80,100,100,80,80,100,80,60,100,NA,100,4108,"Yes"
"792","S8647547",9214,"T04","16/10/13 0:29",100,100,80,60,60,100,100,80,80,100,100,80,NA,80,4575,"Yes"
"793","S8647561",9373,"T17","15/10/13 17:26",100,100,100,80,80,100,100,80,100,100,60,80,NA,100,4333,"Yes"
"794","S8647569",9237,"T12","2/10/13 21:37",100,100,80,100,80,100,80,100,100,80,100,100,NA,100,4373,"Yes"
"795","S8647573",9176,"T13","7/10/13 21:33",100,100,100,80,80,100,80,80,100,100,100,100,NA,NA,4365,"Yes"
"796","S8647581",9526,"T04","16/10/13 0:29",100,100,80,80,80,100,100,100,100,80,100,100,NA,100,4125,"Yes"
"797","S8647595",9779,"T05","5/10/13 13:01",100,80,40,60,80,100,80,60,60,60,100,100,NA,80,4451,"Yes"
"798","S8647609",9123,"T14","3/10/13 11:59",100,100,80,100,100,100,80,80,80,100,100,100,NA,100,4964,"Yes"
"799","S8647615",9335,"T10","3/10/13 8:42",80,100,60,60,80,80,100,80,80,60,100,60,NA,80,4383,"Yes"
"801","S8647697",9034,"T15","6/10/13 22:02",100,100,80,100,100,100,80,80,80,80,100,80,NA,100,4312,"Yes"
"802","S8647717",9054,"T13","3/10/13 8:42",80,60,60,80,80,80,80,80,80,80,100,80,NA,80,4534,"Yes"
"803","S8647731",9291,"T05","5/10/13 13:01",100,100,100,100,100,100,100,100,100,80,80,100,NA,100,4650,"Yes"
"804","S8647735",8955,"T13","5/10/13 13:01",100,100,100,80,100,100,80,80,80,80,100,100,NA,100,4687,"Yes"
"805","S8647739",9311,"T12","2/10/13 21:37",100,100,80,100,100,100,80,100,100,80,100,100,NA,100,4540,"Yes"
"806","S8647757",9308,"T02","16/10/13 12:21",100,60,100,80,20,100,100,20,20,20,20,20,NA,60,4447,"Yes"
"807","S8647767",10606,"T02","21/10/13 12:05",100,100,60,80,100,100,60,100,80,100,100,100,NA,100,4259,"Yes"
"808","S8647767",9060,"T02","5/10/13 13:01",100,100,60,100,100,100,60,80,100,100,100,80,NA,100,4259,"Yes"
"809","S8647771",9472,"T13","6/10/13 22:02",100,100,80,80,80,100,60,60,80,80,100,80,NA,80,4591,"Yes"
"810","S8647797",9687,"T10","11/10/13 2:54",100,100,100,100,100,80,100,80,100,80,100,100,NA,100,4473,"Yes"
"811","S8647805",9348,"T05","5/10/13 13:01",100,100,100,100,100,100,100,80,60,80,80,100,NA,100,4518,"Yes"
"812","S8647809",8905,"T15","6/10/13 22:02",100,100,80,100,100,100,80,80,80,80,40,80,NA,80,4194,"Yes"
"813","S8647845",9229,"T10","2/10/13 14:03",80,100,40,20,100,100,80,80,80,80,60,80,NA,80,4631,"Yes"
"814","S8647863",9420,"T17","15/10/13 17:26",100,100,100,80,100,100,100,80,100,100,100,100,NA,100,4693,"Yes"
"815","S8647865",8987,"T01","3/10/13 12:01",100,100,80,100,100,100,100,80,100,100,100,100,NA,100,4641,"Yes"
"816","S8647877",9015,"T02","16/10/13 12:21",100,100,60,100,100,100,100,60,80,100,60,100,NA,80,4200,"Yes"
"817","S8647899",8986,"T06","2/10/13 21:37",100,100,100,100,100,100,80,80,100,80,100,100,NA,100,4153,"Yes"
"818","S8647909",9457,"T15","14/10/13 9:35",80,100,60,80,80,80,100,60,60,40,20,60,NA,60,4272,"Yes"
"819","S8647953",9774,"T13","7/10/13 22:32",100,100,100,100,100,100,80,100,100,100,100,100,NA,100,4110,"Yes"
"821","S8647989",9859,"T08","15/10/13 17:30",60,100,100,100,100,100,60,80,100,100,100,100,NA,100,4689,"Yes"
"822","S8647995",8880,"T10","2/10/13 14:03",80,40,80,40,40,80,60,60,60,40,60,80,NA,60,4524,"Yes"
"823","S8647997",9223,"T08","7/10/13 21:33",100,100,100,100,100,100,60,80,100,80,100,80,NA,100,4425,"Yes"
"824","S8648005",9535,"T02","16/10/13 12:21",80,100,80,80,80,100,60,80,100,100,100,100,NA,80,4692,"Yes"
"825","S8648107",9331,"T01","14/10/13 9:35",80,100,60,80,100,100,80,80,80,100,100,100,NA,80,4713,"Yes"
"826","S8648139",9740,"T16","15/10/13 17:31",80,100,80,100,100,100,80,80,80,100,100,80,NA,100,4731,"Yes"
"827","S8648161",9023,"T05","5/10/13 13:01",100,100,100,100,100,100,100,100,100,80,60,100,NA,100,4538,"Yes"
"828","S8648169",9248,"T06","18/10/13 8:08",100,100,60,80,100,100,100,100,100,100,100,100,NA,100,4455,"Yes"
"829","S8648251",9408,"T03","11/10/13 9:08",100,100,100,100,80,80,100,100,100,100,100,100,NA,100,4543,"Yes"
"830","S8648283",9833,"T12","2/10/13 21:37",100,100,100,100,100,100,100,80,100,80,100,100,NA,100,4725,"Yes"
"831","S8648287",8997,"T02","5/10/13 13:01",100,100,100,100,100,100,100,80,80,100,100,100,NA,100,4412,"Yes"
"832","S8648347",9481,"T17","15/10/13 17:26",100,100,100,100,100,100,100,80,100,100,100,100,NA,100,4437,"Yes"
"833","S8648359",9006,"T10","2/10/13 14:03",80,100,100,100,80,100,80,80,100,80,100,80,NA,100,4315,"Yes"
"834","S8648363",9471,"T04","16/10/13 0:29",100,100,100,100,80,100,100,100,100,100,100,80,NA,100,4311,"Yes"
"835","S8648373",9843,"T10","11/10/13 2:54",80,100,100,100,100,100,100,80,80,80,100,100,NA,100,4167,"Yes"
"836","S8648389",9241,"T05","5/10/13 13:01",100,100,100,100,100,100,100,60,60,100,80,100,NA,100,4308,"Yes"
"837","S8648403",9073,"T14","3/10/13 11:59",100,100,80,80,80,100,80,80,80,100,100,100,NA,100,4273,"Yes"
"838","S8648407",9499,"T03","14/10/13 9:35",100,100,100,100,100,100,100,100,100,100,100,100,NA,100,4172,"Yes"
"839","S8648417",9298,"T04","16/10/13 0:29",100,100,80,100,80,100,80,100,100,100,100,80,NA,100,4413,"Yes"
"840","S8648433",9381,"T01","5/10/13 13:01",80,60,40,80,80,80,80,60,100,100,60,80,NA,80,4746,"Yes"
"841","S8650285",9851,"T02","16/10/13 12:21",100,80,100,100,80,100,100,80,80,60,60,80,NA,80,4852,"Yes"
"842","S8650925",9826,"T01","5/10/13 13:01",80,100,80,80,100,100,100,80,100,100,100,80,NA,100,4775,"Yes"
"843","S8650955",9697,"T01","5/10/13 13:01",80,100,80,100,60,80,100,60,100,100,100,60,NA,80,4780,"Yes"
"844","S8650965",9787,"T05","5/10/13 13:01",100,100,100,100,100,100,100,80,100,100,100,100,NA,100,4796,"Yes"
"845","S8651105",9433,"T10","9/10/13 16:24",100,100,100,100,100,100,80,80,80,60,100,80,NA,100,4786,"Yes"
"846","S8651143",9399,"T01","5/10/13 13:01",100,100,60,100,100,100,80,80,80,100,100,80,NA,100,4805,"Yes"
"847","S8651153",9062,"T14","3/10/13 11:59",100,100,80,80,100,100,80,80,80,80,100,80,NA,80,4800,"Yes"
"848","S8651439",10321,"T15","14/10/13 9:35",80,100,80,80,80,100,80,60,80,40,100,80,NA,80,4791,"Yes"
"849","S8651541",9074,"T15","6/10/13 22:02",100,100,60,80,80,100,100,20,40,40,40,80,NA,80,4787,"No login"
"850","S8651543",9479,"T03","15/10/13 17:27",100,100,100,100,80,80,100,100,80,100,100,100,NA,100,4776,"Yes"
"851","S8651551",9561,"T06","18/10/13 8:08",100,100,100,80,100,100,60,100,100,100,100,100,NA,100,4798,"Yes"
"852","S8651573",9470,"T03","11/10/13 9:08",100,100,60,80,100,100,80,80,80,100,100,100,NA,100,4802,"Yes"
"853","S8651593",9844,"T04","16/10/13 12:21",100,100,80,100,100,100,100,80,80,80,40,80,NA,80,4788,"Yes"
"854","S8651607",8949,"T06","2/10/13 21:37",100,100,100,80,100,100,80,80,80,80,100,100,NA,100,4779,"Yes"
"855","S8651617",9467,"T01","5/10/13 13:01",80,100,60,80,80,100,80,60,80,100,100,100,NA,80,4789,"Yes"
"856","S8651641",9444,"T13","6/10/13 22:02",100,100,100,100,100,100,100,80,80,80,60,100,NA,100,4773,"Yes"
"857","S8651653",9265,"T11","2/10/13 21:37",100,100,60,80,80,100,80,80,60,60,100,100,NA,80,4781,"Yes"
"858","S8651713",9303,"T12","2/10/13 21:37",80,100,40,80,80,100,60,100,100,80,100,80,NA,80,4790,"Yes"
"859","S8651737",9257,"T08","7/10/13 21:33",100,100,100,100,100,100,60,100,100,100,100,100,NA,100,4803,"Yes"
"860","S8651741",9799,"T05","5/10/13 13:01",60,100,100,100,100,100,80,100,80,80,80,100,NA,100,4792,"Yes"
"861","S8651749",8889,"T13","2/10/13 23:25",80,100,80,100,100,80,100,80,80,100,100,100,NA,100,4784,"Yes"
"862","S8651751",9800,"T02","16/10/13 12:21",80,100,100,80,100,100,60,100,80,100,100,100,NA,100,4795,"Yes"
"864","S8651785",9815,"T05","5/10/13 13:01",60,100,100,100,100,100,100,80,80,80,80,100,NA,100,4777,"Yes"
"865","S8651795",9294,"T10","2/10/13 14:03",100,100,40,40,100,100,80,80,60,60,100,80,NA,80,4799,"Yes"
"866","S8651833",9003,"T14","3/10/13 11:59",100,100,80,80,80,100,80,80,100,80,100,100,NA,100,4801,"Yes"
"867","S8651853",9781,"T05","5/10/13 13:01",100,100,40,20,60,100,100,80,60,60,80,100,NA,80,3327,"Yes"
"868","S8651897",9096,"T10","2/10/13 14:03",80,100,100,100,100,100,80,60,80,60,100,80,NA,80,4794,"Yes"
"869","S8653721",9512,"T03","11/10/13 9:08",80,100,100,100,80,100,100,80,80,100,100,100,NA,100,4810,"Yes"
"870","S8653725",8974,"T02","16/10/13 12:21",100,100,100,100,100,100,60,100,100,100,100,100,NA,100,4809,"Yes"
"871","S8653857",9686,"T16","15/10/13 17:31",80,80,60,100,100,100,60,60,40,40,60,80,NA,80,4848,"Yes"
"872","S8655007",9057,"T02","5/10/13 13:01",100,100,100,100,100,80,60,80,100,80,60,80,NA,80,4849,"Yes"
"873","S8657465",9033,"T16","6/10/13 22:02",100,100,60,80,60,100,60,80,60,80,100,80,NA,80,4816,"Yes"
