"","StudentID","SubmissionID","MarkerID","Publish.Time","Hypoth","Methods.writing","Methods.details","Methods.design","Results.text","Results.figures","Results.legends","Disc.knowlede","Disc.InterpFindings","Disc.Evidence","Refs","Writing","Comments","Final.Grade","UQM.ID","Consent"
"228","S8630591",2852,"T20","11/04/13 17:36",100,100,100,100,100,100,100,80,80,60,60,100,NA,100,3318,"Yes"
"229","S8630711",2398,"T01","21/04/13 9:20",40,100,80,80,80,100,60,100,100,80,100,80,NA,80,3316,"Yes"
"230","S8630759",2372,"T17","22/04/13 12:06",100,100,80,100,100,100,80,80,100,80,100,80,NA,100,3317,"Yes"
"231","S8630877",2734,"T19","26/04/13 6:48",100,100,80,80,80,100,100,60,60,60,60,60,NA,80,3355,"Yes"
"232","S8632031",2922,"T24","13/04/13 14:15",100,100,60,80,80,100,100,60,80,60,100,100,NA,80,3356,"Yes"
"233","S8632183",2368,"T17","22/04/13 12:06",100,100,60,80,100,100,60,60,60,80,40,80,NA,80,3323,"Yes"
"234","S8632803",2857,"T15","24/04/13 9:56",100,100,80,100,80,100,80,80,80,80,80,80,NA,80,3221,"No login"
"235","S8632837",2335,"T10","22/04/13 23:08",80,60,60,40,80,60,60,80,80,40,40,80,NA,60,3275,"Yes"
"237","S8632889",2440,"T10","17/04/13 22:24",100,100,40,100,20,100,80,80,60,40,60,80,NA,60,2900,"Yes"
"238","S8632937",3019,"T12","11/04/13 17:40",100,80,60,80,80,100,80,80,80,60,20,80,NA,80,3185,"Yes"
"239","S8632951",2430,"T19","21/04/13 0:30",40,100,40,80,60,60,60,60,40,60,60,60,NA,60,3301,"Yes"
"240","S8633007",2620,"T03","11/04/13 18:22",100,100,60,80,80,80,60,100,80,60,100,100,NA,80,2977,"Yes"
"242","S8633021",2358,"T24","13/04/13 14:15",100,100,60,80,80,20,20,60,60,60,80,60,NA,60,3150,"Yes"
"243","S8633051",3140,"T05","19/04/13 10:35",100,100,60,80,100,100,100,80,80,80,20,100,NA,80,3208,"Yes"
"244","S8633149",2649,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2998,"Yes"
"245","S8633309",3007,"T25","1/05/13 13:39",60,100,40,80,80,100,80,80,80,80,100,80,NA,80,2890,"Yes"
"246","S8633369",2797,"T25","24/04/13 9:55",80,100,60,80,80,80,80,80,80,100,100,80,NA,80,3176,"Yes"
"247","S8633391",2330,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2791,"Yes"
"248","S8633391",2530,"T21","21/04/13 23:59",60,100,60,60,80,80,80,100,100,80,60,100,NA,80,2791,"Yes"
"249","S8633423",2496,"T16","18/04/13 14:55",80,100,100,80,100,100,60,80,80,40,100,80,NA,80,2840,"Yes"
"250","S8633475",3134,"T10","2/05/13 0:07",100,100,80,100,80,80,60,80,80,40,40,80,NA,80,3216,"Yes"
"251","S8633593",2839,"T19","26/04/13 6:48",80,60,60,80,80,60,40,60,80,60,60,60,NA,60,3014,"Yes"
"252","S8633601",2897,"T21","27/04/13 22:59",80,100,80,80,80,80,60,100,100,100,20,100,NA,80,2796,"Yes"
"253","S8633611",4058,"T23","1/05/13 13:39",40,100,60,100,40,60,60,80,60,20,20,80,NA,60,2885,"Yes"
"254","S8633611",3029,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2885,"Yes"
"255","S8633665",2410,"T05","17/04/13 22:58",100,100,60,20,40,100,80,40,20,60,20,100,NA,60,2873,"Yes"
"256","S8633727",2495,"T10","17/04/13 22:24",100,100,80,100,80,100,80,100,80,80,60,80,NA,100,2964,"Yes"
"257","S8633755",2630,"T16","18/04/13 14:55",100,100,80,80,80,100,60,60,80,60,100,80,NA,80,3077,"Yes"
"258","S8633793",3024,"T03","17/04/13 22:37",100,60,40,80,80,80,80,80,60,80,100,80,NA,80,2997,"Yes"
"259","S8633799",2964,"T03","17/04/13 22:37",100,100,60,100,80,100,80,80,60,60,100,100,NA,80,3209,"Yes"
"260","S8633801",2801,"T25","24/04/13 9:55",60,80,60,80,60,80,60,80,80,100,100,80,NA,80,3147,"Yes"
"261","S8633855",3052,"T16","2/05/13 0:07",80,100,80,80,80,100,40,80,80,100,60,80,NA,80,3055,"Yes"
"262","S8633937",2986,"T05","25/04/13 21:34",100,100,80,80,80,80,100,60,40,60,100,100,NA,80,3132,"Yes"
"263","S8633975",3130,"T19","21/04/13 0:30",60,40,40,80,60,80,20,60,60,60,60,60,NA,60,3188,"Yes"
"264","S8634047",2878,"T09","24/04/13 11:46",20,40,60,80,100,100,80,60,60,80,80,60,NA,60,2798,"Yes"
"266","S8634157",2744,"T12","11/04/13 17:40",80,100,60,80,80,100,60,80,80,60,100,80,NA,80,2794,"Yes"
"267","S8634197",2779,"T12","11/04/13 17:40",100,100,60,80,20,20,60,100,80,60,100,80,NA,80,3380,"Yes"
"268","S8634227",2449,"T23","24/04/13 9:57",100,100,60,20,80,80,80,100,100,60,100,100,NA,80,3265,"Yes"
"269","S8634279",2539,"T01","20/04/13 16:28",100,80,60,80,60,80,100,80,80,100,100,80,NA,80,3081,"Yes"
"270","S8634299",3132,"T15","24/04/13 9:56",100,100,80,80,100,80,80,80,100,100,100,100,NA,100,3013,"Yes"
"271","S8634385",3031,"T25","2/05/13 12:15",80,100,40,80,80,100,40,60,80,80,20,100,NA,80,2926,"Yes"
"272","S8634443",2838,"T19","26/04/13 6:48",100,100,60,80,60,60,40,40,60,60,60,60,NA,60,3073,"Yes"
"273","S8634461",2513,"T15","11/04/13 17:36",100,100,80,100,40,80,80,60,60,40,20,80,NA,80,3292,"Yes"
"274","S8634507",2900,"T21","27/04/13 22:59",80,100,80,80,100,80,80,100,100,100,100,100,NA,100,3233,"Yes"
"275","S8634585",2334,"T19","21/04/13 0:30",80,100,60,80,80,80,80,80,80,60,60,60,NA,80,3060,"Yes"
"276","S8634589",3036,"T25","2/05/13 12:15",100,80,60,100,80,80,40,80,80,100,20,80,NA,80,2999,"Yes"
"277","S8634637",2561,"T26","18/04/13 14:54",80,80,80,80,100,80,100,100,80,80,80,80,NA,80,3167,"Yes"
"278","S8634643",2699,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3217,"Yes"
"279","S8634643",2414,"T23","22/04/13 12:07",100,100,40,20,100,60,40,80,60,80,100,80,NA,80,3217,"Yes"
"281","S8634657",2627,"T15","11/04/13 17:36",100,100,80,100,80,20,100,100,100,80,80,100,NA,80,3156,"Yes"
"282","S8634701",2894,"T20","11/04/13 17:36",80,60,80,80,80,100,100,80,80,80,20,100,NA,80,2953,"Yes"
"283","S8634727",2946,"T15","24/04/13 11:46",100,100,40,100,100,100,100,100,100,80,100,100,NA,100,3175,"Yes"
"284","S8634741",2787,"T12","11/04/13 17:40",100,100,60,80,100,100,80,80,80,60,100,100,NA,80,3134,"Yes"
"285","S8634861",2605,"T17","22/04/13 12:06",100,100,100,100,100,100,20,80,80,80,100,100,NA,80,3123,"Yes"
"286","S8634901",2421,"T22","19/04/13 10:35",80,80,60,80,80,100,100,80,100,80,60,100,NA,80,2861,"Yes"
"287","S8634913",3139,"T21","27/04/13 22:59",80,100,80,80,80,40,80,100,100,60,60,100,NA,80,3115,"Yes"
"288","S8634915",2472,"T10","24/04/13 9:56",100,40,40,20,80,100,60,80,80,60,40,80,NA,60,3204,"Yes"
"289","S8634965",3033,"T12","11/04/13 17:40",80,100,80,80,80,100,80,80,80,60,100,80,NA,80,3036,"Yes"
"290","S8635149",2988,"T23","1/05/13 10:27",100,100,80,80,100,100,80,100,80,100,20,100,NA,80,3222,"Yes"
"291","S8635201",2960,"T25","1/05/13 13:39",60,100,40,80,80,100,80,60,60,60,60,80,NA,80,3131,"Yes"
"292","S8635227",2768,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3375,"Yes"
"293","S8635227",3436,"T10","26/04/13 10:53",100,40,60,100,100,100,100,80,80,40,60,80,NA,80,3375,"Yes"
"294","S8635255",2326,"T26","18/04/13 14:54",100,80,80,40,60,60,40,80,80,80,20,80,NA,80,2825,"Yes"
"295","S8635259",2585,"T26","18/04/13 14:54",80,100,80,100,100,100,60,100,100,100,80,80,NA,NA,2906,"Yes"
"296","S8635299",3087,"T05","25/04/13 21:34",100,100,60,80,100,100,80,80,100,100,20,100,NA,80,3000,"Yes"
"297","S8635305",5496,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3170,"No login"
"298","S8635331",2966,"T10","1/05/13 10:27",100,100,80,100,80,100,80,80,80,60,60,80,NA,80,2813,"Yes"
"299","S8635365",2907,"T01","20/04/13 16:28",100,100,40,80,40,80,40,60,80,60,60,80,NA,60,3133,"Yes"
"300","S8635437",2892,"T15","15/05/13 11:07",100,100,100,100,100,100,100,60,60,40,100,80,NA,80,3303,"Yes"
"301","S8635441",2563,"T05","17/04/13 22:31",100,100,60,80,80,100,100,80,100,80,60,100,NA,80,3171,"Yes"
"302","S8635547",3004,"T22","19/04/13 10:35",100,100,60,80,80,80,80,100,100,100,80,100,NA,80,3255,"Yes"
"303","S8635617",2737,"T10","25/04/13 21:34",100,100,60,100,80,60,80,60,80,80,60,80,NA,80,3164,"Yes"
"304","S8635657",2691,"T26","18/04/13 14:54",100,100,100,100,80,80,80,100,100,100,100,100,NA,100,3295,"Yes"
"305","S8635729",4065,"T21","2/05/13 22:09",100,100,80,80,80,100,80,80,80,60,60,100,NA,80,2808,"Yes"
"306","S8635829",3094,"T21","28/04/13 21:28",80,100,100,80,80,100,80,100,100,80,60,100,NA,80,2841,"Yes"
"307","S8635833",3027,"T05","25/04/13 21:34",100,100,40,20,60,40,20,40,40,60,60,80,NA,60,3184,"Yes"
"308","S8635923",2961,"T05","25/04/13 21:34",100,80,60,100,80,100,20,40,80,100,20,100,NA,80,2928,"Yes"
"309","S8635941",2569,"T23","24/04/13 9:57",100,40,40,100,80,100,60,80,60,60,40,80,NA,80,3207,"Yes"
"310","S8635957",2468,"T01","20/04/13 16:28",100,100,60,80,80,80,80,60,80,100,60,80,NA,80,2856,"Yes"
"311","S8635963",2467,"T01","20/04/13 16:28",40,100,100,80,80,80,80,60,100,100,60,100,NA,80,3179,"Yes"
"312","S8635969",2995,"T23","1/05/13 10:27",60,100,60,100,40,100,40,60,80,80,100,100,NA,80,3010,"Yes"
"313","S8635971",2462,"T15","11/04/13 17:36",80,100,80,80,20,20,20,80,80,80,40,80,NA,60,3168,"Yes"
"314","S8635997",2411,"T02","24/04/13 9:57",100,80,40,80,80,40,60,60,80,60,100,60,NA,80,3296,"Yes"
"315","S8636009",3091,"T26","18/04/13 14:54",60,100,80,100,100,80,60,100,100,80,100,100,NA,80,3258,"Yes"
"316","S8636041",2924,"T24","13/04/13 14:15",100,100,80,80,80,100,100,60,80,80,100,100,NA,80,2817,"Yes"
"317","S8636079",2901,"T20","11/04/13 17:36",100,100,100,100,80,100,100,80,60,60,60,100,NA,NA,3247,"Yes"
"318","S8636081",2928,"T03","17/04/13 22:37",100,100,60,100,80,100,80,60,40,40,100,60,NA,80,3040,"Yes"
"319","S8636083",2504,"T23","24/04/13 9:57",100,100,80,100,100,100,80,100,80,100,100,100,NA,100,3259,"Yes"
"320","S8636131",2499,"T23","18/04/13 14:54",100,100,80,80,80,80,80,80,100,60,60,100,NA,80,3266,"Yes"
"321","S8636229",2872,"T19","26/04/13 6:48",80,100,60,80,60,80,80,60,60,60,20,60,NA,60,2991,"Yes"
"322","S8636273",3136,"T09","24/04/13 11:46",80,100,100,80,60,80,60,80,80,60,80,60,NA,80,2869,"Yes"
"323","S8636275",2510,"T02","18/04/13 9:17",100,100,60,80,80,100,100,100,100,80,100,100,NA,100,3186,"Yes"
"324","S8636319",2774,"T12","11/04/13 17:40",80,100,100,80,100,100,80,100,80,80,100,100,NA,100,3377,"Yes"
"325","S8636349",3063,"T05","25/04/13 21:34",100,100,60,80,100,100,100,60,100,100,60,100,NA,80,3078,"Yes"
"326","S8636353",3015,"T21","28/04/13 21:28",60,100,80,80,80,80,80,100,100,80,100,100,NA,80,3062,"Yes"
"327","S8636361",2370,"T03","11/04/13 18:22",100,100,40,100,80,80,80,80,80,80,100,100,NA,80,2801,"Yes"
"328","S8636437",2507,"T23","18/04/13 14:54",100,100,80,60,40,100,60,80,60,60,60,60,NA,80,3178,"Yes"
"329","S8636443",2583,"T02","24/04/13 9:57",100,80,60,80,20,100,60,100,80,60,60,80,NA,80,3004,"Yes"
"330","S8636447",2509,"T22","19/04/13 15:09",80,100,60,80,80,100,80,100,100,100,100,100,NA,100,3263,"Yes"
"331","S8636535",2399,"T03","11/04/13 18:22",100,100,80,100,80,100,80,100,80,100,60,100,NA,100,2800,"Yes"
"332","S8636601",2390,"T26","18/04/13 14:54",80,100,40,40,80,60,20,80,80,80,40,80,NA,60,3276,"Yes"
"333","S8636603",3104,"T25","2/05/13 12:15",80,100,40,80,80,100,40,80,80,80,60,80,NA,80,2937,"Yes"
"334","S8636607",3067,"T10","2/05/13 0:07",80,40,80,100,100,60,40,80,80,60,20,80,NA,80,3007,"Yes"
"335","S8636633",3125,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3114,"Yes"
"336","S8636695",2384,"T21","21/04/13 23:59",80,60,80,80,80,60,80,80,80,60,20,100,NA,80,3023,"Yes"
"337","S8636721",3394,"T22","19/04/13 13:22",80,100,60,80,80,20,80,100,100,60,100,100,NA,80,3112,"Yes"
"338","S8636723",2542,"T02","24/04/13 9:57",100,80,80,80,20,80,60,80,80,80,40,60,NA,80,3076,"Yes"
"339","S8636827",3128,"T10","26/04/13 6:50",80,100,60,100,80,60,60,80,100,40,100,80,NA,80,3105,"Yes"
"340","S8636835",2439,"T20","11/04/13 17:36",100,100,80,80,80,100,100,80,80,80,100,100,NA,100,3154,"Yes"
"341","S8636887",2359,"T24","13/04/13 14:15",100,100,60,100,80,100,100,80,60,40,20,60,NA,80,2575,"Yes"
"342","S8636913",2458,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2951,"Yes"
"343","S8636913",2485,"T10","17/04/13 22:24",100,100,60,40,100,100,80,80,80,80,60,100,NA,80,2951,"Yes"
"344","S8636999",2655,"T18","18/04/13 10:30",100,100,100,80,80,60,60,100,100,100,100,100,NA,100,3249,"Yes"
"345","S8637051",2992,"T03","17/04/13 22:37",100,100,40,100,80,20,80,80,60,60,40,100,NA,80,3261,"Yes"
"346","S8637133",2352,"T17","18/04/13 9:59",100,100,60,80,100,100,100,100,100,100,40,100,100,NA,2962,"Yes"
"347","S8637181",2401,"T03","11/04/13 18:22",60,100,80,80,80,80,80,80,80,100,100,100,NA,80,3257,"Yes"
"348","S8637209",2315,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2787,"Yes"
"349","S8637209",2479,"T20","11/04/13 17:36",100,100,80,80,100,100,100,80,80,60,100,100,NA,100,2787,"Yes"
"350","S8637219",2574,"T23","18/04/13 14:54",100,100,60,80,80,80,80,100,80,100,100,100,NA,80,2959,"Yes"
"351","S8637251",2643,"T15","11/04/13 17:36",100,100,80,100,100,80,80,100,100,100,100,100,NA,100,3231,"Yes"
"352","S8637257",3009,"T03","17/04/13 22:37",100,100,40,80,60,20,80,100,100,80,100,100,NA,80,2989,"Yes"
"353","S8637271",3051,"T26","18/04/13 14:54",80,100,100,100,40,80,40,60,60,60,20,60,NA,60,3012,"Yes"
"354","S8637287",2512,"T01","21/04/13 9:20",80,60,60,80,80,100,20,40,60,60,40,60,NA,60,2891,"Yes"
"355","S8637291",3062,"T21","28/04/13 21:28",80,100,80,80,80,80,80,80,80,60,60,100,NA,80,3129,"Yes"
"356","S8637295",2377,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3256,"Yes"
"357","S8637313",3044,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3287,"Yes"
"358","S8637313",4059,"T23","1/05/13 13:39",100,100,40,100,100,80,80,100,80,100,100,100,NA,100,3287,"Yes"
"359","S8637337",2415,"T25","24/04/13 9:55",100,100,100,100,100,80,100,80,80,100,100,100,NA,100,2880,"Yes"
"360","S8637341",2526,"T21","21/04/13 23:59",100,80,80,100,80,60,40,80,80,60,60,100,NA,80,3068,"Yes"
"361","S8637347",2609,"T05","17/04/13 22:31",100,100,40,20,100,100,60,60,60,60,20,100,NA,60,2827,"Yes"
"362","S8637357",2889,"T15","24/04/13 9:56",100,100,60,100,100,100,80,80,80,100,40,80,NA,80,3069,"Yes"
"363","S8637361",2336,"T19","21/04/13 0:30",80,100,60,80,60,80,60,60,60,60,40,60,NA,60,2960,"Yes"
"364","S8637421",2517,"T24","13/04/13 14:15",100,100,60,100,100,80,100,80,80,100,100,100,NA,100,3027,"Yes"
"365","S8637447",2870,"T10","29/04/13 6:02",100,100,80,100,100,100,100,100,100,100,100,100,NA,100,2925,"Yes"
"366","S8637475",2557,"T03","11/04/13 18:22",60,100,80,80,80,80,80,80,60,40,100,100,NA,80,2844,"Yes"
"367","S8637489",2836,"T10","29/04/13 6:02",100,100,60,20,80,100,20,100,100,60,40,80,NA,80,2927,"Yes"
"368","S8637497",2863,"T15","21/04/13 0:32",100,100,60,100,100,100,100,80,80,80,100,80,NA,100,2802,"Yes"
"369","S8637511",2432,"T10","24/04/13 9:56",100,100,60,40,100,100,80,80,80,60,40,80,NA,80,3189,"Yes"
"370","S8637517",2851,"T26","18/04/13 14:54",80,100,40,40,60,100,40,40,40,60,40,60,NA,60,3030,"Yes"
"371","S8637547",2426,"T02","24/04/13 9:57",100,100,60,80,100,100,80,100,100,80,100,100,NA,100,3137,"Yes"
"372","S8637587",3083,"T03","17/04/13 22:37",100,100,60,80,100,100,80,100,80,80,20,100,NA,80,3005,"Yes"
"373","S8637605",2654,"T18","16/04/13 7:28",100,100,60,80,100,100,100,60,60,80,100,80,NA,80,3203,"Yes"
"374","S8637649",2941,"T22","19/04/13 10:35",100,60,60,80,80,40,20,80,80,80,40,100,NA,60,3015,"Yes"
"375","S8637693",3076,"T05","25/04/13 21:34",100,100,80,80,80,100,100,100,100,100,40,100,NA,100,2883,"Yes"
"376","S8637739",2614,"T17","22/04/13 12:06",80,100,60,80,80,80,60,80,60,60,60,80,NA,80,2809,"Yes"
"377","S8637747",2500,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2823,"Yes"
"378","S8637747",3396,"T16","1/05/13 13:39",100,100,80,100,80,100,80,60,60,80,20,80,NA,80,2823,"Yes"
"379","S8637771",2754,"T21","25/04/13 21:34",60,100,60,40,80,40,20,60,80,60,20,80,NA,60,2864,"Yes"
"380","S8637899",2394,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3001,"Yes"
"381","S8637939",2879,"T21","27/04/13 22:59",60,100,60,80,80,40,80,60,80,80,100,100,NA,80,2945,"Yes"
"382","S8637989",2761,"T10","25/04/13 21:34",100,100,80,100,80,100,100,60,60,100,100,80,NA,80,3088,"Yes"
"383","S8638007",2795,"T10","24/04/13 17:09",60,100,80,60,40,80,80,60,80,60,100,100,NA,80,3096,"Yes"
"384","S8638039",2333,"T26","18/04/13 14:54",80,100,100,100,60,40,20,80,100,80,40,80,NA,80,2793,"Yes"
"385","S8638043",2511,"T17","19/04/13 10:29",20,100,100,80,80,80,60,100,100,100,100,100,NA,80,3141,"Yes"
"386","S8638049",2904,"T21","27/04/13 22:59",60,100,60,80,100,80,80,80,80,60,100,100,NA,80,2853,"Yes"
"387","S8638145",2902,"T15","21/04/13 0:32",100,100,80,100,100,80,100,60,60,40,40,80,NA,80,3006,"Yes"
"388","S8638147",4360,"T23","7/05/13 17:02",100,100,40,40,40,80,40,60,60,20,20,80,NA,60,3280,"Yes"
"389","S8638147",3032,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3280,"Yes"
"391","S8638207",3898,"T02","3/05/13 17:03",80,80,60,80,80,80,60,100,80,80,60,60,NA,80,3135,"Yes"
"392","S8638259",2959,"T24","13/04/13 14:15",100,100,60,80,80,100,100,80,60,60,80,100,NA,80,3142,"Yes"
"393","S8638385",2760,"T10","26/04/13 6:50",80,40,60,100,40,80,40,80,80,60,60,80,NA,80,2973,"Yes"
"394","S8638387",3133,"T03","11/04/13 18:22",60,100,80,80,60,80,60,80,60,80,100,100,NA,80,2902,"Yes"
"395","S8638447",2381,"T05","17/04/13 22:31",100,60,60,80,100,80,80,80,80,80,60,100,NA,80,2795,"Yes"
"396","S8638469",2916,"T25","1/05/13 13:39",80,100,80,80,100,100,80,80,60,80,60,80,NA,80,2955,"Yes"
"397","S8638483",2706,"T21","27/04/13 22:59",80,80,60,80,80,80,80,80,80,60,100,100,NA,80,2797,"Yes"
"398","S8638497",2777,"T26","18/04/13 14:54",100,80,80,80,60,100,80,80,80,80,100,80,NA,80,3159,"No login"
"399","S8638611",3081,"T10","1/05/13 10:27",100,100,60,100,60,20,20,60,40,60,40,80,NA,60,3218,"Yes"
"400","S8638627",2389,"T17","22/04/13 12:06",80,100,80,80,80,80,80,80,80,80,60,80,NA,80,2848,"Yes"
"401","S8638661",2460,"T20","11/04/13 17:36",100,100,100,80,100,100,100,80,80,100,100,80,NA,100,3285,"Yes"
"402","S8638729",2314,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3075,"Yes"
"403","S8638729",2653,"T23","22/04/13 12:07",100,100,60,100,100,100,60,80,80,100,40,100,NA,80,3075,"Yes"
"404","S8638749",2376,"T24","13/04/13 14:15",100,100,60,80,100,100,100,60,60,80,100,100,NA,80,3085,"Yes"
"405","S8638773",3100,"T16","2/05/13 0:07",80,100,40,80,60,100,40,60,80,40,20,80,NA,60,3016,"Yes"
"406","S8638775",4057,"T23","1/05/13 13:39",100,100,60,100,80,80,80,100,100,60,60,100,NA,80,3128,"Yes"
"407","S8638775",3048,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3128,"Yes"
"408","S8638795",2785,"T05","25/04/13 21:34",100,60,60,80,60,100,60,60,60,60,20,100,NA,60,2940,"Yes"
"409","S8638807",4056,"T23","1/05/13 11:25",100,60,40,80,40,60,80,60,60,20,20,80,NA,60,3149,"Yes"
"410","S8638807",2938,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3149,"Yes"
"413","S8638825",2758,"T26","18/04/13 14:54",80,100,40,40,80,80,40,80,80,80,100,100,NA,80,3194,"Yes"
"414","S8638871",2764,"T05","25/04/13 21:34",100,100,80,80,60,100,100,60,60,60,60,100,NA,80,3269,"Yes"
"415","S8638905",2854,"T01","20/04/13 16:28",100,100,80,100,80,80,100,60,100,100,60,100,NA,80,2824,"Yes"
"416","S8638933",3095,"T03","17/04/13 22:37",100,100,60,80,60,80,100,80,100,80,60,100,NA,NA,3063,"Yes"
"417","S8638951",2473,"T26","18/04/13 14:54",80,100,80,80,60,100,60,100,80,80,60,100,NA,80,2849,"Yes"
"418","S8638957",2895,"T02","29/04/13 6:02",100,100,40,80,80,100,100,80,100,100,100,80,NA,80,3153,"Yes"
"419","S8639039",5473,"T25","4/06/13 9:00",80,80,60,80,80,100,40,80,80,60,20,80,NA,80,3192,"Yes"
"420","S8639073",4362,"T25","14/05/13 4:48",100,100,60,80,80,80,60,80,80,80,100,100,NA,80,2897,"Yes"
"421","S8639101",2373,"T02","24/04/13 9:57",100,100,100,80,100,80,100,100,100,80,60,80,NA,100,2916,"Yes"
"422","S8639101",2529,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2916,"Yes"
"423","S8639107",2573,"T02","18/04/13 9:17",100,100,60,80,80,100,80,60,80,80,60,60,NA,80,3101,"Yes"
"424","S8639123",3089,"T23","1/05/13 10:27",100,80,40,20,80,80,20,80,60,60,80,100,NA,60,2935,"Yes"
"425","S8639171",2610,"T17","22/04/13 12:06",80,100,100,80,100,100,100,100,100,100,40,100,NA,100,2971,"Yes"
"426","S8639187",2601,"T01","21/04/13 0:30",40,100,80,80,60,100,60,60,80,80,80,100,NA,80,2895,"Yes"
"427","S8639267",2565,"T23","22/04/13 12:07",80,60,100,100,100,100,60,80,100,80,100,100,NA,80,3241,"Yes"
"428","S8639315",2572,"T17","18/04/13 9:59",100,100,100,100,80,80,80,100,100,60,60,100,NA,80,2948,"Yes"
"429","S8639333",2459,"T23","18/04/13 14:54",100,100,80,80,80,80,80,100,100,80,100,100,NA,100,3200,"Yes"
"430","S8639347",2527,"T10","17/04/13 22:24",100,100,60,40,80,100,100,60,80,60,100,80,NA,80,2887,"Yes"
"431","S8639379",2893,"T01","20/04/13 16:28",100,100,60,80,100,80,100,80,100,100,80,80,NA,80,3054,"Yes"
"432","S8639395",2536,"T10","21/04/13 3:32",100,100,40,40,60,60,80,60,60,60,20,80,NA,60,2845,"Yes"
"433","S8639427",2361,"T17","18/04/13 9:59",100,100,100,80,100,100,100,100,100,80,100,100,NA,100,3158,"Yes"
"434","S8639447",2488,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3028,"Yes"
"435","S8639459",2623,"T16","18/04/13 14:55",100,100,80,80,80,100,80,60,60,40,60,80,NA,80,3095,"Yes"
"436","S8639503",4066,"T21","2/05/13 22:09",60,100,60,80,80,60,80,80,80,80,60,100,NA,80,2944,"Yes"
"437","S8639511",2353,"T22","19/04/13 10:35",80,100,80,100,100,100,100,100,100,100,100,100,NA,100,2904,"Yes"
"438","S8639529",3010,"T23","1/05/13 10:27",80,100,40,100,40,100,40,60,80,100,20,80,NA,80,2884,"Yes"
"439","S8639565",2551,"T05","17/04/13 22:31",100,100,60,20,80,100,80,60,80,60,100,100,NA,80,2831,"Yes"
"440","S8639639",3135,"T22","19/04/13 10:35",100,100,80,100,100,80,100,100,100,100,100,100,NA,100,3262,"Yes"
"441","S8639653",2789,"T26","18/04/13 14:54",100,100,80,80,80,20,100,100,80,80,20,80,NA,80,3376,"Yes"
"442","S8639663",2967,"T03","17/04/13 22:37",100,100,60,100,80,100,80,60,60,60,100,100,NA,80,3223,"Yes"
"443","S8639671",2689,"T23","29/04/13 6:02",100,100,40,20,80,80,80,60,60,20,20,100,NA,60,3029,"Yes"
"444","S8639765",3066,"T26","18/04/13 14:54",100,100,100,100,20,100,60,80,80,80,80,80,NA,80,3020,"Yes"
"445","S8639801",2616,"T01","21/04/13 9:21",100,100,60,80,100,80,80,60,80,100,100,80,NA,80,2929,"Yes"
"446","S8639805",2308,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3215,"Yes"
"447","S8639807",2727,"T21","25/04/13 21:34",100,100,60,80,80,80,80,80,80,80,40,100,NA,80,3174,"Yes"
"448","S8639833",2541,"T03","11/04/13 18:22",100,100,100,100,100,100,80,100,80,100,100,100,NA,100,3042,"Yes"
"449","S8639929",3064,"T16","2/05/13 0:07",80,100,40,80,60,100,40,40,40,40,20,80,NA,60,3260,"Yes"
"451","S8639947",2646,"T10","24/04/13 17:09",100,100,80,100,100,100,100,100,80,100,100,100,NA,100,3202,"Yes"
"452","S8639971",2802,"T10","24/04/13 9:56",100,100,60,40,100,40,80,80,100,100,60,80,NA,80,2870,"Yes"
