"","SubID","MarkerID","AnnotType","Page","Xlocation","Ylocation","Xdim","Ydim","Filename","Annotation","Duration.sec","Consent"
"1",3143,"T19","Highlight",4,0.223136,0.5951514,0.303591,0.2224133,"annot__2013_04_25_06_43_33.png","Annotation",NA,"Yes"
"2",3143,"T19","Recording",6,0.908443,0.2944947,30,30,"annot__2013_04_25_06_50_04.m4a","Annotation 31",41,"Yes"
"3",3143,"T19","Highlight",6,0.178591,0.1022661,0.6832511,0.07096042,"annot__2013_04_25_06_49_46.png","Annotation",NA,"Yes"
"4",3143,"T19","Highlight",2,0.196409,0.7152299,0.5174068,0.07678553,"annot__2013_04_25_06_35_07.png","Annotation",NA,"Yes"
"5",3143,"T19","Highlight",4,0.1326755,0.304955,0.6119792,0.3839276,"annot__2013_04_25_06_43_04.png","Annotation",NA,"Yes"
"6",3143,"T19","Recording",2,0.848136,0.7819538,30,30,"annot__2013_04_25_06_35_07.m4a","Annotation 4",39,"Yes"
"7",3143,"T19","Recording",5,0.8892544,0.2925762,30,30,"annot__2013_04_25_06_48_35.m4a","Annotation 27",32,"Yes"
"8",3143,"T19","Recording",2,0.942023,0.5844297,30,30,"annot__2013_04_25_06_37_40.m4a","Annotation 10",12,"Yes"
"9",3143,"T19","Highlight",2,0.1648849,0.1141845,0.7922149,0.6476462,"annot__2013_04_25_06_34_41.png","Annotation",NA,"Yes"
"10",3143,"T19","Highlight",2,0.2820724,0.7125821,0.5948465,0.09161308,"annot__2013_04_25_06_35_58.png","Annotation",NA,"Yes"
"11",3143,"T19","Recording",2,0.1073191,0.4419793,30,30,"annot__2013_04_25_06_36_41.m4a","Annotation 7",16,"Yes"
"12",3143,"T19","Text",4,0.4842379,0.5993878,0.07812499,0.03600977,"","Italics",NA,"Yes"
"13",3143,"T19","Recording",2,0.8693805,0.8756852,30,30,"annot__2013_04_25_06_38_09.m4a","Annotation 11",21,"Yes"
"14",3143,"T19","Text",2,0.4342105,0.5658952,0.2069627,0.03600977,"","Which receptor/s???",NA,"Yes"
"15",3143,"T19","Recording",6,0.8892544,0.1430419,30,30,"annot__2013_04_25_06_49_46.m4a","Annotation 30",9,"Yes"
"16",3143,"T19","Recording",2,0.890625,0.1539012,30,30,"annot__2013_04_25_06_30_06.m4a","Annotation 1",64,"Yes"
"17",3143,"T19","Recording",4,0.06003292,0.7767888,30,30,"annot__2013_04_25_06_43_33.m4a","Annotation 23",29,"Yes"
"18",3143,"T19","Recording",3,0.07990682,0.476201,30,30,"annot__2013_04_25_06_39_34.m4a","Annotation 14",32,"Yes"
"19",3143,"T19","Highlight",2,0.171738,0.4705753,0.2891996,0.04818954,"annot__2013_04_25_06_36_41.png","Annotation",NA,"Yes"
"20",3143,"T19","Highlight",5,0.04015901,0.1040544,0.8778782,0.75038,"annot__2013_04_25_06_49_36.png","Annotation",NA,"Yes"
"21",3143,"T19","Recording",5,0.0675713,0.1252366,30,30,"annot__2013_04_25_06_47_45.m4a","Annotation 26",18,"Yes"
"22",3143,"T19","Recording",4,0.9194079,0.2313468,30,30,"annot__2013_04_25_06_40_29.m4a","Annotation 16",79,"Yes"
"23",3143,"T19","Highlight",2,0.1498081,0.4515113,0.3536184,0.1387435,"annot__2013_04_25_06_37_18.png","Annotation",NA,"Yes"
"24",3143,"T19","Highlight",3,0.05249454,0.1166329,0.9032346,0.3818094,"annot__2013_04_25_06_42_18.png","Annotation",NA,"Yes"
"25",3143,"T19","Highlight",5,0.1861294,0.08552,0.642818,0.07943331,"annot__2013_04_25_06_47_45.png","Annotation",NA,"Yes"
"26",3143,"T19","Highlight",3,0.07442436,0.04408384,0.8744517,0.2292975,"annot__2013_04_25_06_39_06.png","Annotation",NA,"Yes"
"27",3143,"T19","Recording",3,0.9269463,0.1378151,30,30,"annot__2013_04_25_06_39_06.m4a","Annotation 13",19,"Yes"
"28",3143,"T19","Recording",4,0.8803454,0.8403354,30,30,"annot__2013_04_25_06_44_29.m4a","Annotation 24",13,"Yes"
"29",3144,"T09","Text",2,0.8474506,0.33449,0.1017681,0.02469933,"","Negative ...?",NA,"Yes"
"30",3144,"T09","Text",2,0.5020559,0.3708125,0.3443668,0.02469933,"","Was the force transducer connected to powerlab?",NA,"Yes"
"31",3144,"T09","Text",2,0.5236431,0.7660016,0.3741776,0.05085155,"","This reads like a finding rather than description of stats threshold. Please see data analysis lectorial to correct info here",NA,"Yes"
"32",3144,"T09","Highlight",3,0.5107936,0.7354503,0.1716694,0.03160061,"annot__2013_04_29_09_12_18.png","Annotation",NA,"Yes"
"33",3144,"T09","Highlight",2,0.2101151,0.2996204,0.1665296,0.03559609,"annot__2013_04_29_08_53_59.png","Annotation",NA,"Yes"
"34",3144,"T09","Text",1,0.06712586,0.01779804,0.8891858,0.03777544,"","I am aware there is a citation style which means in text citations are placed after full stop of sentence it supports. But I have never seen it used in biomedical. physiological. biological style journals. I'd really recommend NOT using this style",NA,"Yes"
"35",3144,"T09","Text",1,0.24044,0.2113972,0.09560032,0.02469933,"","contractility",NA,"Yes"
"36",3144,"T09","Highlight",2,0.2866982,0.3679067,0.5915912,0.3250867,"annot__2013_04_29_08_57_03.png","Annotation",NA,"Yes"
"37",3144,"T09","Text",1,0.4629934,0.2081281,0.4831414,0.02469933,"","Try to avoid saying overly broad statements. Can just start with 2nd one",NA,"Yes"
"38",3144,"T09","Highlight",1,0.3792146,0.07555088,0.2112459,0.03232706,"annot__2013_04_29_08_41_42.png","Annotation",NA,"Yes"
"39",3144,"T09","Highlight",1,0.1160568,0.2052223,0.7678865,0.09407537,"annot__2013_04_29_08_43_44.png","Annotation",NA,"Yes"
"40",3144,"T09","Text",4,0.55037,0.1676885,0.09251644,0.02469933,"","And temp?",NA,"Yes"
"41",3144,"T09","Freehand",2,0.3463199,0.3639113,0.07401315,0.04976188,"annot__2013_04_29_08_55_54.png","Annotation",NA,"Yes"
"42",3144,"T09","Highlight",2,0.1325041,0.3315842,0.7468133,0.1056986,"annot__2013_04_29_08_55_41.png","Annotation",NA,"Yes"
"43",3144,"T09","Text",2,0.2054893,0.2970778,0.6825657,0.03777544,"","Which is what exactly? Give reader enough info to describe key dissection info. Requires one sentence",NA,"Yes"
"44",3144,"T09","Text",3,0.2275905,0.05948795,0.1778372,0.02469933,"","Place text before figures",NA,"Yes"
"45",3144,"T09","Recording",1,0.6881168,0.1598192,30,30,"annot__2013_04_29_11_12_15.m4a","Annotation 174",280,"Yes"
"46",3144,"T09","Highlight",1,0.1206826,0.2451771,0.7673725,0.0686496,"annot__2013_04_29_08_45_06.png","Annotation",NA,"Yes"
"47",3144,"T09","Text",2,0.7194695,0.7296792,0.02981085,0.02469933,"","<",NA,"Yes"
"48",3144,"T09","Recording",1,0.05129525,0.1303979,30,30,"annot__2013_04_29_11_11_31.m4a","Annotation 173",40,"Yes"
"49",3144,"T09","Recording",2,0.2945107,0.2505848,30,30,"ann__2013_04_29_11_09_07.m4a","Annotation 201",79,"Yes"
"50",3144,"T09","Text",2,0.3422081,0.6951728,0.1326069,0.02469933,"","Then just say this",NA,"Yes"
"51",3144,"T09","Text",2,0.8464227,0.5110176,0.1408306,0.03777544,"","Description here is overall clear",NA,"Yes"
"52",3144,"T09","Text",3,0.292352,0.6838724,0.5180921,0.05085155,"","It is extremely difficult to follow meaning when multiple acronyms that are not standard. familiar abbreviations are used all at once. Be aware of clarity of your sentences and choices to this effect",NA,"Yes"
"53",3144,"T09","Text",3,0.0686678,0.7499793,0.6095806,0.03777544,"","From? An interesting and valid conclusion had there been stats to this effect and accurately described",NA,"Yes"
"54",3144,"T09","Highlight",1,0.7014803,0.2404552,0.1917146,0.07119218,"annot__2013_04_29_08_44_16.png","Annotation",NA,"Yes"
"55",3144,"T09","Highlight",1,0.2121711,0.2103075,0.1598479,0.03305351,"annot__2013_04_29_08_42_17.png","Annotation",NA,"Yes"
"56",3144,"T09","Text",4,0.8541324,0.3304135,0.1058799,0.1816127,"","How does 70 degrees link to following conclusion? Then. how does the conclusion relate to your initial statement about effect on adrenaline quality? ",NA,"Yes"
"57",3144,"T09","Highlight",2,0.3057155,0.6446845,0.1762952,0.08499474,"annot__2013_04_29_08_57_53.png","Annotation",NA,"Yes"
"58",3144,"T09","Text",2,0.2815584,0.655218,0.4965049,0.02469933,"","? Just refer to parameter. not plural because you obtained multiple means",NA,"Yes"
"59",3144,"T09","Highlight",3,0.3005757,0.7547013,0.2097039,0.03414319,"annot__2013_04_29_09_14_05.png","Annotation",NA,"Yes"
"60",3144,"T09","Freehand",1,0.09755348,0.05194123,0.7766241,0.5114213,"annot__2013_04_29_08_48_51.png","Annotation",NA,"Yes"
"61",3144,"T09","Freehand",4,0.8561883,0.1981994,0.02415707,0.1329405,"annot__2013_04_29_09_18_03.png","Annotation",NA,"Yes"
"62",3144,"T09","Highlight",2,0.2831003,0.2618449,0.5771998,0.1046089,"annot__2013_04_29_08_54_56.png","Annotation",NA,"Yes"
"63",3144,"T09","Freehand",3,0.1319901,0.5763577,0.007195723,0.06392767,"annot__2013_04_29_09_04_35.png","Annotation",NA,"Yes"
"64",3144,"T09","Highlight",2,0.70919,0.7267734,0.1171875,0.03777539,"annot__2013_04_29_08_58_36.png","Annotation",NA,"Yes"
"65",3144,"T09","Text",3,0.7133018,0.2229394,0.2693256,0.03777544,"","Incorporate ref to keys in figure legend too",NA,"Yes"
"66",3144,"T09","Freehand",2,0.8582442,0.7442082,0.01233553,0.0486722,"annot__2013_04_29_08_58_51.png","Annotation",NA,"Yes"
"67",3144,"T09","Text",5,0.2897821,0.08265333,0.2487664,0.02469933,"","References is the term in this genre",NA,"Yes"
"68",3144,"T09","Text",1,0.6818463,0.3683105,0.2754934,0.03777544,"","Ref belongs within sentence it supports no?",NA,"Yes"
"69",3144,"T09","Recording",3,0.09344164,0.8306154,30,30,"annot__2013_04_29_11_20_39.m4a","Annotation 176",180,"Yes"
"70",3144,"T09","Highlight",1,0.3576275,0.0530309,0.04214638,0.02978448,"annot__2013_04_29_08_42_11.png","Annotation",NA,"Yes"
"71",3144,"T09","Text",1,0.3679071,0.05593671,0.363898,0.02469933,"","Use British English in Australia. This is American term",NA,"Yes"
"72",3144,"T09","Highlight",2,0.05386515,0.6893612,0.6897615,0.07591406,"annot__2013_04_29_08_58_21.png","Annotation",NA,"Yes"
"73",3144,"T09","Text",2,0.1319901,0.2869075,0.03083881,0.02469933,"","A",NA,"Yes"
"74",3144,"T09","Text",3,0.02055919,0.578537,0.7586348,0.02469933,"","There are a lot of key findings referred to here but which treatments and outcomes are being compared is not clear",NA,"Yes"
"75",3144,"T09","Text",2,0.2183388,0.2356927,0.03083881,0.02469933,"","S",NA,"Yes"
"76",3144,"T09","Text",3,0.8752056,0.5636448,0.08223684,0.1946888,"","Are these magnitudes of difference? Confusing when data is raw means. Perhaps would have been more effective to show transformed data to highlight this as key finding",NA,"Yes"
"77",3144,"T09","Highlight",4,0.1273643,0.2000156,0.7596628,0.3236338,"annot__2013_04_29_09_19_39.png","Annotation",NA,"Yes"
"78",3144,"T09","Highlight",1,0.1330181,0.3377996,0.5833676,0.06683347,"annot__2013_04_29_08_46_02.png","Annotation",NA,"Yes"
"79",3144,"T09","Text",4,0.03536186,0.469892,0.572574,0.02469933,"","Unfortunately. this is a misinterpretation of your findings and experimental approach :(",NA,"Yes"
"80",3144,"T09","Text",1,0.1032073,0.3672208,0.1511102,0.02469933,"","Accuracy issue here",NA,"Yes"
"81",3144,"T09","Text",3,0.7266653,0.272338,0.1850329,0.02469933,"","Stats indicators in figure?",NA,"Yes"
"82",3144,"T09","Text",5,0.3329564,0.3717807,0.6568667,0.03777544,"","Lots of details in refs missing. V important to provide full. and consistent. info so your reader would be able to look up your refs. just as you may have looked up theirs from their paper ",NA,"Yes"
"83",3144,"T09","Text",4,0.4563117,0.07034411,0.1161595,0.02469933,"","This is not true",NA,"Yes"
"84",3144,"T09","Highlight",4,0.4254729,0.07579248,0.4600123,0.03741222,"annot__2013_04_29_09_14_31.png","Annotation",NA,"Yes"
"85",3144,"T09","Freehand",4,0.4635074,0.07978796,0.1536801,0.1093308,"annot__2013_04_29_09_15_25.png","Annotation",NA,"Yes"
"86",3144,"T09","Freehand",2,0.1515214,0.2865443,0.03443668,0.0199774,"annot__2013_04_29_08_53_45.png","Annotation",NA,"Yes"
"87",3144,"T09","Text",4,0.8541324,0.174953,0.1151316,0.1685366,"","This is why we put controls in place. We discussed the importance of establishing how long cold pack would keep toad consistently cold in very first class.",NA,"Yes"
"88",3144,"T09","Text",1,0.08932978,0.2807733,0.2477385,0.02469933,"","What kind caused decreased VCF?",NA,"Yes"
"89",3144,"T09","Freehand",3,0.1206826,0.1012589,0.6178042,0.3628622,"annot__2013_04_29_09_01_03.png","Annotation",NA,"Yes"
"90",3144,"T09","Highlight",3,-0.007812474,0.5614654,0.7000411,0.1049721,"annot__2013_04_29_09_05_38.png","Annotation",NA,"Yes"
"91",3144,"T09","Text",3,0.2101151,0.2966741,0.08943256,0.02469933,"","Ventricular",NA,"Yes"
"92",3144,"T09","Text",1,0.631065,0.346517,0.2312911,0.02469933,"","In mammals yes. But in toads...?",NA,"Yes"
"93",3144,"T09","Freehand",3,0.2173109,0.2280245,0.650699,0.3152796,"annot__2013_04_29_09_01_53.png","Annotation",NA,"Yes"
"94",3144,"T09","Highlight",1,0.3612253,0.3661312,0.3993627,0.06283799,"annot__2013_04_29_08_46_41.png","Annotation",NA,"Yes"
"95",3144,"T09","Text",4,0.8680099,0.09685957,0.1079359,0.07700378,"","There is a big gap in logic that hinders the clarity of the link here",NA,"Yes"
"96",3144,"T09","Text",1,0.3715049,0.4020905,0.02878289,0.02469933,"","?",NA,"Yes"
"97",3144,"T09","Text",1,0.6999383,0.2459036,0.1418585,0.02469933,"","Citation style issue",NA,"Yes"
"98",3144,"T09","Freehand",4,0.8443667,0.07833506,0.02929687,0.3381628,"annot__2013_04_29_09_16_37.png","Annotation",NA,"Yes"
"99",3144,"T09","Recording",1,0.04975331,0.3595931,30,30,"annot__2013_04_29_11_17_24.m4a","Annotation 175",152,"Yes"
"100",3144,"T09","Highlight",1,0.09395561,0.272419,0.7740542,0.1155057,"annot__2013_04_29_08_45_35.png","Annotation",NA,"Yes"
"101",3144,"T09","Freehand",2,0.1556332,0.2182579,0.3253495,0.07119218,"annot__2013_04_29_08_53_39.png","Annotation",NA,"Yes"
"102",3144,"T09","Text",3,0.475329,0.5632815,0.04728618,0.02469933,"","was",NA,"Yes"
"103",3144,"T09","Freehand",1,0.8536184,0.438413,0.02981085,0.4859956,"annot__2013_04_29_08_50_32.png","Annotation",NA,"Yes"
"104",3144,"T09","Highlight",1,0.1073191,0.3628622,0.4199218,0.07591411,"annot__2013_04_29_08_46_28.png","Annotation",NA,"Yes"
"105",3144,"T09","Text",3,0.2203947,0.1179672,0.1747533,0.02469933,"","Figures don't have titles",NA,"Yes"
"106",3144,"T09","Recording",3,0.08789065,0.1946077,30,30,"ann__2013_04_29_11_08_54.m4a","Annotation 202",234,"Yes"
"107",3144,"T09","Freehand",3,0.1659129,0.560739,0.6815378,0.02760513,"annot__2013_04_29_09_03_53.png","Annotation",NA,"Yes"
"108",3144,"T09","Text",1,0.8561883,0.2480829,0.1182155,0.1293082,"","Okay but these are two very diff types of variables. Wouldn't you want to highlight their combined effects?",NA,"Yes"
"109",3144,"T09","Text",2,0.4665913,0.208814,0.2662418,0.02469933,"","This hypoth seems to be incomplete? ",NA,"Yes"
"110",3144,"T09","Text",1,0.8458059,0.4166195,0.1315789,0.1685366,"","We really want to see specific description of process here and would be good to integrate with experimental evidence from research ie models. theories",NA,"Yes"
"111",3144,"T09","Highlight",3,0.7225534,0.1067073,0.04214638,0.02978448,"annot__2013_04_29_09_00_51.png","Annotation",NA,"Yes"
"112",3144,"T09","Text",3,0.732833,0.1096131,0.1870888,0.02469933,"","Error in figure placement?",NA,"Yes"
"113",3144,"T09","Highlight",3,0.1247944,0.4288882,0.3829153,0.151465,"annot__2013_04_29_09_03_45.png","Annotation",NA,"Yes"
"114",3144,"T09","Freehand",3,0.1530633,0.06893182,0.7072368,0.07954636,"annot__2013_04_29_09_00_20.png","Annotation",NA,"Yes"
"115",3144,"T09","Highlight",3,0.4912623,0.4201708,0.3788034,0.05484703,"annot__2013_04_29_09_03_04.png","Annotation",NA,"Yes"
"116",3144,"T09","Text",3,0.838199,0.4230766,0.130551,0.1162321,"","There are a lot of issues here making interpretation of figure v difficult. See data analysis lectorial for what info was needed",NA,"Yes"
"117",3144,"T09","Text",1,0.8581415,0.7526435,0.1212993,0.2077649,"","Addressing two separate mechs so best to separate. It would have been more effective to focus on some sort of mechanistic model that suggests an interactive effect - this exists just needed to be found",NA,"Yes"
"118",3144,"T09","Highlight",3,0.5889186,0.5625551,0.2842311,0.03595931,"annot__2013_04_29_09_04_25.png","Annotation",NA,"Yes"
"119",3144,"T09","Text",3,0.318051,0.4361527,0.4481908,0.02469933,"","Describe a total of 45 in methods. Consider accuracy. consistency",NA,"Yes"
"120",3145,"T08","Recording",5,0.3944627,0.3492386,30,30,"annot__2013_04_29_01_30_42.m4a","Annotation 103",9,"Yes"
"121",3145,"T08","Recording",2,0.725466,0.7713627,30,30,"annot__2013_04_29_01_25_54.m4a","Annotation 98",29,"Yes"
"122",3145,"T08","Freehand",4,0.5254646,0.6396064,0.08901776,0.008026915,"annot__2013_04_18_10_35_03.png","Annotation",NA,"Yes"
"123",3145,"T08","Recording",3,0.6946272,0.7213851,30,30,"annot__2013_04_29_01_28_00.m4a","Annotation 101",52,"Yes"
"124",3145,"T08","Recording",3,0.5287829,0.1584678,30,30,"annot__2013_04_29_01_26_47.m4a","Annotation 99",28,"Yes"
"125",3145,"T08","Recording",6,0.6151316,0.07102238,30,30,"annot__2013_04_29_01_30_55.m4a","Annotation 104",19,"Yes"
"126",3145,"T08","Freehand",2,0.4408923,0.4861972,0.2533923,0.2919174,"annot__2013_04_18_11_16_52.png","Annotation",NA,"Yes"
"127",3145,"T08","Freehand",3,0.7001097,0.7118531,0.009594298,0.007413776,"annot__2013_04_18_10_27_13.png","Annotation",NA,"Yes"
"128",3145,"T08","Freehand",3,0.3852572,0.441086,0.3162795,0.09617051,"annot__2013_04_18_10_32_00.png","Annotation",NA,"Yes"
"129",3145,"T08","Freehand",3,0.1056239,0.2555158,0.104888,0.007469514,"annot__2013_04_18_10_27_17.png","Annotation",NA,"Yes"
"130",3145,"T08","Recording",5,0.8090735,0.7877104,30,30,"annot__2013_04_29_01_31_52.m4a","Annotation 105",40,"Yes"
"131",3145,"T08","Text",2,0.4639529,0.236247,0.03837719,0.03600977,"","a",NA,"Yes"
"132",3145,"T08","Text",3,0.6825658,0.5318043,0.03700658,0.03600977,"","s",NA,"Yes"
"133",3145,"T08","Freehand",5,0.6761239,0.09769977,0.2563049,0.2616004,"annot__2013_04_18_10_38_42.png","Annotation",NA,"Yes"
"134",3145,"T08","Freehand",2,0.1705477,0.2883804,0.671168,0.3196285,"annot__2013_04_18_10_26_16.png","Annotation",NA,"Yes"
"135",3145,"T08","Text",2,0.5200452,0.459587,0.05242599,0.02700732,"","et al.",NA,"Yes"
"136",3145,"T08","Freehand",3,0.6953125,0.7235034,0.01027961,0.01376844,"annot__2013_04_18_10_26_33.png","Annotation",NA,"Yes"
"137",3145,"T08","Freehand",4,0.5968808,0.05606399,0.2265841,0.5898413,"annot__2013_04_18_10_34_49.png","Annotation",NA,"Yes"
"138",3145,"T08","Recording",4,0.8330593,0.2345242,30,30,"annot__2013_04_29_01_29_38.m4a","Annotation 102",56,"Yes"
"139",3145,"T08","Text",4,0.4583676,0.3866392,0.05242599,0.02700732,"","et al.",NA,"Yes"
"140",3145,"T08","Recording",4,0.8522478,0.01369956,30,30,"annot__2013_04_29_01_27_52.m4a","Annotation 100",6,"Yes"
"141",3145,"T08","Text",3,0.682348,0.4273176,0.180921,0.03600977,"","GraphPad Prism?",NA,"Yes"
"142",3145,"T08","Text",3,0.3477933,0.308332,0.03563596,0.03600977,"","-",NA,"Yes"
"143",3145,"T08","Text",2,0.1010828,0.7284687,0.1452851,0.03600977,"","(.                   )",NA,"Yes"
"144",3145,"T08","Freehand",5,0.1025219,0.7919468,0.1432292,0.01800488,"annot__2013_04_18_10_40_00.png","Annotation",NA,"Yes"
"145",3145,"T08","Freehand",4,0.5492699,0.6858727,0.335007,0.4116039,"annot__2013_04_18_10_37_21.png","Annotation",NA,"Yes"
"146",3145,"T08","Text",4,0.687363,0.8167703,0.04111842,0.03600977,""," -",NA,"Yes"
"147",3145,"T08","Freehand",4,0.8159266,0.06612555,0.009594298,0.007413776,"annot__2013_04_18_10_33_04.png","Annotation",NA,"Yes"
"148",3145,"T08","Text",4,0.008120882,0.1594599,0.0678454,0.02700732,"","unclear",NA,"Yes"
"149",3145,"T08","Freehand",2,0.4049948,0.4344262,0.5045303,0.04147255,"annot__2013_04_18_10_23_27.png","Annotation",NA,"Yes"
"150",3145,"T08","Freehand",5,0.2972752,0.3688319,0.08810715,0.383663,"annot__2013_04_18_11_19_25.png","Annotation",NA,"Yes"
"151",3145,"T08","Freehand",2,0.1106771,0.7422372,0.009594298,0.007413776,"annot__2013_04_18_10_29_26.png","Annotation",NA,"Yes"
"152",3145,"T08","Freehand",2,0.9460267,0.1618445,0.0204149,0.01744745,"annot__2013_04_18_10_25_34.png","Annotation",NA,"Yes"
"153",3145,"T08","Text",3,0.8251096,0.5283622,0.03289473,0.03600977,"",".",NA,"Yes"
"154",3145,"T08","Text",4,0.526691,0.6074428,0.1165022,0.03600977,"","decreases",NA,"Yes"
"155",3145,"T08","Recording",2,0.9242051,0.2878787,30,30,"annot__2013_04_29_01_24_25.m4a","Annotation 97",38,"Yes"
"156",3145,"T08","Freehand",2,0.7079726,0.5197125,0.06665514,0.009141812,"annot__2013_04_18_10_23_45.png","Annotation",NA,"Yes"
"157",3145,"T08","Freehand",5,0.08059213,0.3757164,0.2014803,0.03812799,"annot__2013_04_18_10_40_03.png","Annotation",NA,"Yes"
"158",3145,"T08","Text",2,0.8534741,0.4022627,0.1000548,0.03600977,"","venosus",NA,"Yes"
"159",3145,"T08","Text",2,0.4283169,0.4200028,0.03700658,0.03600977,"","s",NA,"Yes"
"160",3145,"T08","Text",5,0.3057694,0.7152448,0.07195724,0.02700732,"","nervous",NA,"Yes"
"161",3145,"T08","Freehand",2,0.5788464,0.5392224,0.08606015,0.01911972,"annot__2013_04_18_10_24_11.png","Annotation",NA,"Yes"
"162",3145,"T08","Freehand",4,0.4321546,0.4128522,0.3582443,0.01151783,"annot__2013_04_18_11_16_23.png","Annotation",NA,"Yes"
"163",3145,"T08","Freehand",3,0.3553317,0.3221004,0.01165022,0.01323888,"annot__2013_04_18_10_31_36.png","Annotation",NA,"Yes"
"164",3145,"T08","Freehand",5,0.7844024,0.4795092,0.06784539,0.04448265,"annot__2013_04_18_10_39_19.png","Annotation",NA,"Yes"
"165",3145,"T08","Text",2,0.6457179,0.5371599,0.120614,0.03600977,"","muscarinic",NA,"Yes"
"166",3146,"T08","Recording",5,0.508909,0.6365851,30,30,"annot__2013_04_16_09_42_06.m4a","Annotation 21",6,"Yes"
"167",3146,"T08","Recording",2,0.9454497,0.55563,30,30,"annot__2013_04_29_02_00_21.m4a","Annotation 27",9,"Yes"
"168",3146,"T08","Recording",7,0.7371163,0.4348591,30,30,"annot__2013_04_16_09_42_45.m4a","Annotation 22",8,"Yes"
"169",3146,"T08","Recording",2,0.9331141,0.4039567,30,30,"annot__2013_04_16_09_29_13.m4a","Annotation 3",18,"Yes"
"170",3146,"T08","Recording",5,0.6733827,0.2697586,30,30,"annot__2013_04_16_09_39_57.m4a","Annotation 20",39,"Yes"
"171",3146,"T08","Recording",4,0.5836075,0.1818782,30,30,"annot__2013_04_16_09_37_57.m4a","Annotation 15",7,"Yes"
"172",3146,"T08","Recording",3,0.8714365,0.1574774,30,30,"annot__2013_04_16_09_31_35.m4a","Annotation 9",15,"Yes"
"173",3146,"T08","Recording",4,0.8063323,0.6940785,30,30,"annot__2013_04_16_09_38_39.m4a","Annotation 17",12,"Yes"
"174",3146,"T08","Recording",3,0.9050165,0.2771685,30,30,"annot__2013_04_16_09_28_18.m4a","Annotation 1",12,"Yes"
"175",3146,"T08","Recording",2,0.8885692,0.2324156,30,30,"annot__2013_04_16_09_31_16.m4a","Annotation 8",9,"Yes"
"176",3146,"T08","Recording",4,0.1587171,0.4779561,30,30,"annot__2013_04_16_09_38_26.m4a","Annotation 16",12,"Yes"
"177",3149,"T19","Recording",3,0.8954222,0.6302965,30,30,"annot__2013_04_26_05_07_52.m4a","Annotation 5",8,"Yes"
"178",3149,"T19","Highlight",4,0.02576753,0.3765485,0.8778783,0.378941,"annot__2013_04_26_05_19_13.png","Annotation",NA,"Yes"
"179",3149,"T19","Text",5,0.0524945,0.4266317,0.1000548,0.03295139,"","Wording",NA,"Yes"
"180",3149,"T19","Highlight",2,0.06551534,0.2419767,0.5187774,0.5310989,"annot__2013_04_26_05_05_55.png","Annotation",NA,"Yes"
"181",3149,"T19","Highlight",6,0.1477522,0.4471558,0.4242051,0.09158549,"annot__2013_04_26_05_22_09.png","Annotation",NA,"Yes"
"182",3149,"T19","Text",4,0.8399122,0.6416133,0.09594299,0.01356822,"","Comma",NA,"Yes"
"183",3149,"T19","Recording",6,0.4520285,0.5324417,30,30,"annot__2013_04_26_05_22_09.m4a","Annotation 24",28,"Yes"
"184",3149,"T19","Recording",5,0.6918859,0.844339,30,30,"annot__2013_04_26_05_21_19.m4a","Annotation 22",27,"Yes"
"185",3149,"T19","Recording",4,0.8645834,0.0291051,30,30,"annot__2013_04_26_05_14_37.m4a","Annotation 6",3,"Yes"
"186",3149,"T19","Highlight",5,0.07373902,0.3975569,0.8038651,0.06008783,"annot__2013_04_26_05_20_57.png","Annotation",NA,"Yes"
"187",3149,"T19","Recording",3,0.890625,0.4824998,30,30,"annot__2013_04_26_05_06_37.m4a","Annotation 4",37,"Yes"
"188",3149,"T19","Recording",2,0.09292762,0.2613598,30,30,"annot__2013_04_26_05_04_48.m4a","Annotation 1",3,"Yes"
"189",3149,"T19","Text",4,0.4712171,0.7113928,0.1398026,0.03295139,"","Unnecessary",NA,"Yes"
"190",3149,"T19","Recording",4,0.05317981,0.3959316,30,30,"annot__2013_04_26_05_17_44.m4a","Annotation 15",8,"Yes"
"191",3149,"T19","Recording",4,0.9310581,0.24232,30,30,"annot__2013_04_26_05_14_44.m4a","Annotation 7",25,"Yes"
"192",3149,"T19","Text",2,0.1504934,0.7410933,0.08223684,0.03295139,"","Vague",NA,"Yes"
"193",3149,"T19","Recording",4,0.07785086,0.7583969,30,30,"annot__2013_04_26_05_19_41.m4a","Annotation 19",24,"Yes"
"194",3150,"T19","Recording",2,0.9242051,0.7218407,30,30,"annot__2013_04_27_07_49_31.m4a","Annotation 7",40,"Yes"
"195",3150,"T19","Recording",5,0.07990683,0.5600216,30,30,"annot__2013_04_27_08_03_54.m4a","Annotation 23",31,"Yes"
"196",3150,"T19","Text",2,0.4513433,0.5396388,0.08223684,0.03295139,"","Vague",NA,"Yes"
"197",3150,"T19","Text",5,0.8166119,0.3254852,0.1631031,0.05039624,"","Or surpassing it",NA,"Yes"
"198",3150,"T19","Text",3,0.3601975,0.4361105,0.2206689,0.03295139,"","Don't use possessives",NA,"Yes"
"199",3150,"T19","Highlight",2,0.3327851,0.5246169,0.2309485,0.04022008,"annot__2013_04_27_07_48_31.png","Annotation",NA,"Yes"
"200",3150,"T19","Recording",6,0.9084431,0.3712074,30,30,"annot__2013_04_27_08_06_12.m4a","Annotation 26",36,"Yes"
"201",3150,"T19","Highlight",5,0.08264805,0.3216086,0.7997533,0.24762,"annot__2013_04_27_08_03_54.png","Annotation",NA,"Yes"
