"","EventID","SubmissionID","StudentID","Consent","MarkerID","Audio.Annot","Log.Type","Interaction","Date","State","Pages","Start","End","Page.Size","msec.B4.scroll","AnnotID","From.time","Current.time","Duration","Filename"
"24",180070,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 14:58","",NA,63.3,61.4,3,5894,NA,NA,NA,NA,""
"25",180075,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 14:58","",NA,61.1,58.9,3,3810,NA,NA,NA,NA,""
"26",180021,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 14:57","",NA,94.6,90.9,3,5923,NA,NA,NA,NA,""
"27",180026,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 14:57","",NA,90.6,88.1,3,6135,NA,NA,NA,NA,""
"28",180034,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 14:57","",NA,87.8,85,3,5060,NA,NA,NA,NA,""
"29",180042,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 14:58","",NA,84.7,81.3,3,5755,NA,NA,NA,NA,""
"30",180046,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 14:58","",NA,81,77.9,3,4579,NA,NA,NA,NA,""
"31",180050,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 14:58","",NA,77.2,77.2,3,5260,NA,NA,NA,NA,""
"32",180052,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 14:58","",NA,76.4,75.6,3,1237,NA,NA,NA,NA,""
"33",180056,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 14:58","",NA,75.3,72.2,3,5539,NA,NA,NA,NA,""
"34",180064,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 14:58","",NA,71.9,70.1,3,6063,NA,NA,NA,NA,""
"35",181968,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:30","",NA,60.1,61.6,3,2375,NA,NA,NA,NA,""
"36",181970,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:30","",NA,61.9,63.7,3,4458,NA,NA,NA,NA,""
"37",181971,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:30","",NA,64,64.5,3,1407,NA,NA,NA,NA,""
"38",181972,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:31","",NA,64.7,67.3,3,4898,NA,NA,NA,NA,""
"39",181979,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:31","",NA,67.6,70.6,3,7713,NA,NA,NA,NA,""
"40",181981,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:31","",NA,70.9,72.9,3,3947,NA,NA,NA,NA,""
"41",181986,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:31","",NA,73.2,75.5,3,7314,NA,NA,NA,NA,""
"42",181991,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:31","",NA,75.8,78.1,3,4969,NA,NA,NA,NA,""
"43",182001,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:31","",NA,78.3,81.2,3,4566,NA,NA,NA,NA,""
"44",182006,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:31","",NA,81.4,85,3,3555,NA,NA,NA,NA,""
"45",182007,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:31","",NA,85.3,85.8,3,1155,NA,NA,NA,NA,""
"46",182019,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:31","",NA,86,88.6,3,6044,NA,NA,NA,NA,""
"47",182026,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:31","",NA,91.5,91.5,3,4237,NA,NA,NA,NA,""
"48",182032,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:31","",NA,91.7,94.5,3,2744,NA,NA,NA,NA,""
"49",182034,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:31","",NA,94.8,96.3,3,1820,NA,NA,NA,NA,""
"50",182036,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:31","",NA,96.6,96.8,3,1447,NA,NA,NA,NA,""
"51",182056,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:32","",NA,96.6,96.1,3,19646,NA,NA,NA,NA,""
"52",182061,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:32","",NA,96.3,96.8,3,10289,NA,NA,NA,NA,""
"53",182062,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:32","",NA,96.6,94,3,1228,NA,NA,NA,NA,""
"54",182069,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:32","",NA,93.5,91.4,3,4307,NA,NA,NA,NA,""
"55",182071,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:32","",NA,90.9,88.4,3,5835,NA,NA,NA,NA,""
"56",182076,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:32","",NA,87.8,84.8,3,6130,NA,NA,NA,NA,""
"57",182083,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:32","",NA,84.3,81.2,3,5384,NA,NA,NA,NA,""
"58",182085,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:32","",NA,80.7,77.8,3,3763,NA,NA,NA,NA,""
"59",182092,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:32","",NA,77.3,75.8,3,3937,NA,NA,NA,NA,""
"60",182096,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:32","",NA,75.3,72.2,3,4144,NA,NA,NA,NA,""
"61",182101,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:33","",NA,71.7,71.7,3,5600,NA,NA,NA,NA,""
"62",182103,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:33","",NA,71.1,71.1,3,549,NA,NA,NA,NA,""
"63",182105,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:33","",NA,70.6,70.1,3,1145,NA,NA,NA,NA,""
"64",182107,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:33","",NA,69.6,68.1,3,3796,NA,NA,NA,NA,""
"65",182111,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:33","",NA,67.6,64.5,3,4952,NA,NA,NA,NA,""
"66",180083,3403,"S8467537","Yes","T30",7,2,"Automatic","29/04/13 14:59","closed",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"67",180084,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 14:59","",NA,61.1,58.9,3,15821,NA,NA,NA,NA,""
"68",181949,3403,"S8467537","Yes","T30",7,2,"Automatic","29/04/13 15:30","opened",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"69",181950,3403,"S8467537","Yes","T30",7,2,"Annotations","29/04/13 15:30","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"70",181951,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:30","",NA,0,0,6,15072,NA,NA,NA,NA,""
"71",181952,3403,"S8467537","Yes","T30",7,2,"Details","29/04/13 15:30","",7,NA,NA,NA,NA,NA,NA,NA,NA,""
"72",181955,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:30","",NA,0.5,62.7,3,4355,NA,NA,NA,NA,""
"73",181958,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:30","",NA,61.9,59.3,3,2844,NA,NA,NA,NA,""
"74",181965,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:30","",NA,59.6,59.8,3,6832,NA,NA,NA,NA,""
"75",179940,3403,"S8467537","Yes","T30",7,2,"Automatic","29/04/13 14:56","opened",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"76",179941,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 14:56","",NA,0,0,8,833,NA,NA,NA,NA,""
"77",179942,3403,"S8467537","Yes","T30",7,2,"Details","29/04/13 14:56","",7,NA,NA,NA,NA,NA,NA,NA,NA,""
"78",179943,3403,"S8467537","Yes","T30",7,2,"Annotations","29/04/13 14:56","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"79",179957,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 14:56","",NA,0.3,13.1,3,12699,NA,NA,NA,NA,""
"80",179962,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 14:56","",NA,13.3,28.1,3,2565,NA,NA,NA,NA,""
"81",179965,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 14:56","",NA,27.5,23.1,3,2916,NA,NA,NA,NA,""
"82",179973,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 14:56","",NA,23.4,50.3,3,4208,NA,NA,NA,NA,""
"83",179980,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 14:56","",NA,50.3,50.3,3,6311,NA,NA,NA,NA,""
"84",179983,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 14:56","",NA,51.4,71.5,3,2124,NA,NA,NA,NA,""
"85",179986,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 14:57","",NA,70.9,70.4,3,570,NA,NA,NA,NA,""
"86",179988,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 14:57","",NA,70.4,70.4,3,1893,NA,NA,NA,NA,""
"87",180004,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 14:57","",NA,69.8,59,3,16571,NA,NA,NA,NA,""
"88",180005,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 14:57","",NA,58.4,58.1,3,946,NA,NA,NA,NA,""
"89",180007,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 14:57","",NA,58.1,93.4,3,6536,NA,NA,NA,NA,""
"90",180008,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 14:57","",NA,93.7,97.1,3,1130,NA,NA,NA,NA,""
"91",182857,3403,"S8467537","Yes","T30",7,2,"Automatic","29/04/13 15:45","closed",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"92",182858,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:45","",NA,58.6,58.6,3,198562,NA,NA,NA,NA,""
"93",182894,3403,"S8467537","Yes","T30",7,2,"Automatic","29/04/13 15:45","opened",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"94",182897,3403,"S8467537","Yes","T30",7,2,"Annotations","29/04/13 15:45","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"95",182898,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:45","",NA,0,0,6,20438,NA,NA,NA,NA,""
"96",182901,3403,"S8467537","Yes","T30",7,2,"Details","29/04/13 15:45","",7,NA,NA,NA,NA,NA,NA,NA,NA,""
"97",182929,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:46","",NA,2.1,38.7,3,16486,NA,NA,NA,NA,""
"98",182930,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:46","",NA,38.6,35.6,3,3224,NA,NA,NA,NA,""
"99",182931,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:46","",NA,36,46.2,3,4441,NA,NA,NA,NA,""
"100",182932,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:46","",NA,46.5,46.7,3,1141,NA,NA,NA,NA,""
"101",182955,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:46","",NA,46.3,38.7,3,3871,NA,NA,NA,NA,""
"102",182958,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:46","",NA,38,19.3,3,19773,NA,NA,NA,NA,""
"103",182960,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:46","",NA,19.5,21.3,3,1469,NA,NA,NA,NA,""
"104",182962,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:46","",NA,20.8,20.8,3,1574,NA,NA,NA,NA,""
"105",182971,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:46","",NA,21.1,22.8,3,5636,NA,NA,NA,NA,""
"106",182975,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:46","",NA,23.1,28,3,3061,NA,NA,NA,NA,""
"107",182981,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:46","",NA,28.3,30.3,3,2253,NA,NA,NA,NA,""
"108",182983,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:46","",NA,30.6,32.6,3,2485,NA,NA,NA,NA,""
"109",182989,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:46","",NA,32.9,36,3,2469,NA,NA,NA,NA,""
"110",183003,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:47","",NA,36.2,38.5,3,12025,NA,NA,NA,NA,""
"111",183008,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:47","",NA,38.8,40.1,3,1722,NA,NA,NA,NA,""
"112",183010,3403,"S8467537","Yes","T30",7,2,"Audio","29/04/13 15:47","finished",NA,NA,NA,NA,NA,5,0,52.59600067,52.59600067,"annot__2013_04_28_06_38_20.mp3"
"113",183049,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:47","",NA,40.3,44.4,3,1753,NA,NA,NA,NA,""
"114",183050,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:47","",NA,59.3,59.3,3,994,NA,NA,NA,NA,""
"115",183051,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:47","",NA,59.8,59.8,3,845,NA,NA,NA,NA,""
"116",183052,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:47","",NA,44.4,49.1,3,1530,NA,NA,NA,NA,""
"117",183053,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:47","",NA,49.3,59.6,3,5052,NA,NA,NA,NA,""
"118",183054,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:47","",NA,59.6,61.4,3,2365,NA,NA,NA,NA,""
"119",183055,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:47","",NA,61.6,64,3,1380,NA,NA,NA,NA,""
"120",183056,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:47","",NA,64.2,67,3,2221,NA,NA,NA,NA,""
"121",183062,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:47","",NA,67.3,70.1,3,6566,NA,NA,NA,NA,""
"122",183069,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:47","",NA,70.4,71.9,3,3256,NA,NA,NA,NA,""
"123",183074,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:47","",NA,72.2,72.2,3,2524,NA,NA,NA,NA,""
"124",183078,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:47","",NA,72.4,72.9,3,1181,NA,NA,NA,NA,""
"125",183085,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:47","",NA,73.2,74.7,3,2459,NA,NA,NA,NA,""
"126",183088,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:47","",NA,75,75.5,3,1223,NA,NA,NA,NA,""
"127",183098,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:47","",NA,75.8,78.1,3,4788,NA,NA,NA,NA,""
"128",183114,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:47","",NA,78.3,80.9,3,6745,NA,NA,NA,NA,""
"129",183117,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:47","",NA,81.2,84.5,3,1736,NA,NA,NA,NA,""
"130",183121,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:47","",NA,84.5,87.3,3,805,NA,NA,NA,NA,""
"131",183125,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:47","",NA,84.5,87.3,3,3400,NA,NA,NA,NA,""
"132",183126,3403,"S8467537","Yes","T30",7,2,"Automatic","29/04/13 15:47","closed",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"133",208588,3403,"S8467537","Yes","T30",7,2,"Automatic","30/04/13 16:38","opened",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"134",208594,3403,"S8467537","Yes","T30",7,2,"Annotations","30/04/13 16:39","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"135",208595,3403,"S8467537","Yes","T30",7,2,"Scroll","30/04/13 16:39","",NA,0,0,6,38458,NA,NA,NA,NA,""
"136",208596,3403,"S8467537","Yes","T30",7,2,"Details","30/04/13 16:39","",7,NA,NA,NA,NA,NA,NA,NA,NA,""
"137",208606,3403,"S8467537","Yes","T30",7,2,"Scroll","30/04/13 16:39","",NA,0.2,96.9,3,20112,NA,NA,NA,NA,""
"138",208608,3403,"S8467537","Yes","T30",7,2,"Scroll","30/04/13 16:40","",NA,96.6,95.6,3,39115,NA,NA,NA,NA,""
"139",208609,3403,"S8467537","Yes","T30",7,2,"Scroll","30/04/13 16:40","",NA,96.6,95.6,3,1760,NA,NA,NA,NA,""
"140",208610,3403,"S8467537","Yes","T30",7,2,"Automatic","30/04/13 16:40","closed",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"141",182503,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:39","",NA,72,72.4,3,1620,NA,NA,NA,NA,""
"142",182510,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:39","",NA,72.7,75.4,3,5251,NA,NA,NA,NA,""
"143",182521,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:39","",NA,75.7,77.6,3,6066,NA,NA,NA,NA,""
"144",182523,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:39","",NA,77.9,78.5,3,907,NA,NA,NA,NA,""
"145",182526,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:39","",NA,78.8,80.7,3,7314,NA,NA,NA,NA,""
"146",182528,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:39","",NA,81,81,3,1798,NA,NA,NA,NA,""
"147",182545,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:40","",NA,81.3,82.2,3,12104,NA,NA,NA,NA,""
"148",182114,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:33","",NA,64,61.4,3,4424,NA,NA,NA,NA,""
"149",182115,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:33","",NA,60.9,58.8,3,3364,NA,NA,NA,NA,""
"150",182128,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:33","",NA,56.8,11.4,3,16201,NA,NA,NA,NA,""
"151",182129,3403,"S8467537","Yes","T30",7,2,"Audio","29/04/13 15:33","pause",NA,NA,NA,NA,NA,2,0,1.952499986,14.83199978,"ann__2013_04_28_06_07_35.mp3"
"152",182136,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:33","",NA,11,10,3,13098,NA,NA,NA,NA,""
"153",182138,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:33","",NA,10.3,12.3,3,2807,NA,NA,NA,NA,""
"154",182146,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:33","",NA,12.6,13.1,3,3782,NA,NA,NA,NA,""
"155",182147,3403,"S8467537","Yes","T30",7,2,"Audio","29/04/13 15:33","finished",NA,NA,NA,NA,NA,2,1.952499986,14.83199978,14.83199978,"ann__2013_04_28_06_07_35.mp3"
"156",182164,3403,"S8467537","Yes","T30",7,2,"Audio","29/04/13 15:34","finished",NA,NA,NA,NA,NA,6,0,19.76399994,19.76399994,"ann__2013_04_28_06_07_26.mp3"
"157",182184,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:34","",NA,13.4,21.4,3,49823,NA,NA,NA,NA,""
"158",182186,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:34","",NA,21.7,23.3,3,1181,NA,NA,NA,NA,""
"159",182200,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:35","",NA,23.6,23.6,3,17396,NA,NA,NA,NA,""
"160",182201,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:35","",NA,23.9,25.1,3,1342,NA,NA,NA,NA,""
"161",182202,3403,"S8467537","Yes","T30",7,2,"Audio","29/04/13 15:35","finished",NA,NA,NA,NA,NA,0,0,16.48800087,16.48800087,"ann__2013_04_27_07_25_46.mp3"
"162",182239,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:35","",NA,25.4,29.1,3,41526,NA,NA,NA,NA,""
"163",182280,3403,"S8467537","Yes","T30",7,2,"Audio","29/04/13 15:36","finished",NA,NA,NA,NA,NA,1,0,24.37199974,24.37199974,"ann__2013_04_28_06_19_51.mp3"
"164",182317,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:36","",NA,29.4,31,3,54509,NA,NA,NA,NA,""
"165",182336,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:36","",NA,31.3,33.5,3,16090,NA,NA,NA,NA,""
"166",182340,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:37","",NA,33.5,35.6,3,1131,NA,NA,NA,NA,""
"167",182388,3403,"S8467537","Yes","T30",7,2,"Audio","29/04/13 15:37","finished",NA,NA,NA,NA,NA,3,0,27.50399971,27.50399971,"annot__2013_04_28_06_33_15.mp3"
"168",182400,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:37","",NA,35.9,36.2,3,39211,NA,NA,NA,NA,""
"169",182401,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:37","",NA,36.5,36.5,3,632,NA,NA,NA,NA,""
"170",182402,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:37","",NA,36.9,36.9,3,692,NA,NA,NA,NA,""
"171",182409,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:37","",NA,37.2,37.2,3,5575,NA,NA,NA,NA,""
"172",182414,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:37","",NA,36.9,36.9,3,8123,NA,NA,NA,NA,""
"173",182419,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:37","",NA,37.2,39,3,4958,NA,NA,NA,NA,""
"174",182475,3403,"S8467537","Yes","T30",7,2,"Audio","29/04/13 15:39","finished",NA,NA,NA,NA,NA,5,0,52.59600067,52.59600067,"annot__2013_04_28_06_38_20.mp3"
"175",182476,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:39","",NA,39,59.1,3,59231,NA,NA,NA,NA,""
"176",182482,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:39","",NA,59.4,61.2,3,10536,NA,NA,NA,NA,""
"177",182484,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:39","",NA,61.5,63.1,3,2569,NA,NA,NA,NA,""
"178",182490,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:39","",NA,63.4,67.4,3,6043,NA,NA,NA,NA,""
"179",182495,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:39","",NA,67.7,69.6,3,3616,NA,NA,NA,NA,""
"180",182501,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:39","",NA,69.9,71.7,3,7002,NA,NA,NA,NA,""
"181",182576,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:40","",NA,91.5,94.3,3,4220,NA,NA,NA,NA,""
"182",182580,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:40","",NA,94.6,96.8,3,4001,NA,NA,NA,NA,""
"183",182595,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:40","",NA,96.5,94.4,3,16918,NA,NA,NA,NA,""
"184",182601,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:40","",NA,94.1,91.6,3,4193,NA,NA,NA,NA,""
"185",182604,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:41","",NA,91.3,88.2,3,4119,NA,NA,NA,NA,""
"186",182605,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:41","",NA,87.9,85.1,3,4349,NA,NA,NA,NA,""
"187",182608,3403,"S8467537","Yes","T30",7,2,"Scroll","29/04/13 15:41","",NA,84.8,81.7,3,5401,NA,NA,NA,NA,""
