"","SubID","MarkerID","AnnotType","Page","Xlocation","Ylocation","Xdim","Ydim","Filename","Annotation","Duration.sec","Consent"
"750",10672,"T09","Recording",4,0.6793792,0.6527681,30,30,"annot__2013_10_22_11_37_40.m4a","Annotation 39",35,"Yes"
"751",10672,"T09","Text",4,0.318051,0.6651249,0.0339227,0.02471354,"","to",NA,"Yes"
"752",10672,"T09","Recording",5,0.7929688,0.4730398,30,30,"annot__2013_10_22_11_49_07.m4a","Annotation 71",113,"Yes"
"753",10672,"T09","Recording",2,0.4331826,0.5117756,30,30,"annot__2013_10_22_11_24_29.m4a","Annotation 2",17,"Yes"
"754",10672,"T09","Highlight",2,0.3622533,0.5139562,0.1917147,0.03452628,"annot__2013_10_22_11_24_29.png","Annotation",NA,"Yes"
"755",10672,"T09","Freehand",2,0.3997738,0.8497696,0.1146176,0.05596891,"annot__2013_10_22_11_25_40.png","Annotation",NA,"Yes"
"756",10672,"T09","Recording",2,0.5395765,0.8857496,30,30,"annot__2013_10_22_11_25_41.m4a","Annotation 5",7,"Yes"
"757",10672,"T09","Recording",3,0.8808594,0.1023565,30,30,"annot__2013_10_22_11_26_12.m4a","Annotation 6",53,"Yes"
"758",10672,"T09","Recording",3,0.864926,0.2204727,30,30,"annot__2013_10_22_11_27_19.m4a","Annotation 7",94,"Yes"
"759",10672,"T09","Text",3,0.1899671,0.7590825,0.7668586,0.03779719,"ann__2013_10_22_11_32_59.(null)","Throughout methods you use the term 'baseline' but here itis 'control' - these are two different things so cannot be interchanged",NA,"Yes"
"760",10672,"T09","Text",3,0.868421,0.7997872,0.1110197,0.09013175,"ann__2013_10_22_11_33_16.(null)","Will accept as consistent with figure but is not really the standard measure of rate",NA,"Yes"
"761",10672,"T09","Highlight",3,0.5241571,0.8026947,0.2693257,0.03452628,"annot__2013_10_22_11_33_24.png","Annotation",NA,"Yes"
"762",10672,"T09","Text",3,0.5206621,0.844853,0.1069079,0.02471354,"ann__2013_10_22_11_33_31.(null)","refer to figure",NA,"Yes"
"763",10672,"T09","Freehand",3,0.1289062,0.8913727,0.08891859,0.04179497,"annot__2013_10_22_11_33_46.png","Annotation",NA,"Yes"
"764",10672,"T09","Text",3,0.02158717,0.8935138,0.08429276,0.03779719,"ann__2013_10_22_11_33_48.(null)","Awesome statement",NA,"Yes"
"765",10672,"T09","Text",4,0.06003289,0.01203313,0.6178043,0.02471354,"","I can see your stats knowledge in how the results are reported :) love this. very high standard",NA,"Yes"
"766",10672,"T09","Text",4,0.05345395,0.02766077,0.650699,0.02471354,"ann__2013_10_22_11_34_01.(null)","Keep this for future reference of how to report study findings versus 'listing results' - EXCELLENT",NA,"Yes"
"767",10672,"T09","Freehand",4,0.7790913,0.03783698,0.2107319,0.1086669,"annot__2013_10_22_11_35_25.png","Annotation",NA,"Yes"
"768",10672,"T09","Recording",4,0.05489309,0.1050724,30,30,"annot__2013_10_22_12_17_52.m4a","Annotation 84",59,"Yes"
"769",10672,"T09","Text",4,0.09560034,0.1356008,0.7473273,0.03779719,"ann__2013_10_22_11_35_33.(null)","A should be first. on first column. then progressively move through diff letters through columns to the right of first one",NA,"Yes"
"770",10672,"T09","Text",4,0.4857114,0.1737615,0.0442023,0.02471354,"ann__2013_10_22_11_35_40.(null)","a. c",NA,"Yes"
"771",10672,"T09","Text",4,0.4122122,0.2017459,0.04523026,0.02471354,"ann__2013_10_22_11_35_37.(null)","a. b",NA,"Yes"
"772",10672,"T09","Freehand",4,0.4547697,0.3918222,0.09868424,0.006178386,"annot__2013_10_22_11_35_46.png","Annotation",NA,"Yes"
"773",10672,"T09","Text",4,0.5453331,0.4332536,0.3361431,0.03779719,"ann__2013_10_22_11_35_53.(null)","generated by the cane toad (Bufo marinus) heart.....",NA,"Yes"
"774",10672,"T09","Recording",5,0.8726357,0.2324462,30,30,"annot__2013_10_22_11_44_19.m4a","Annotation 65",52,"Yes"
"775",10672,"T09","Recording",5,0.9204359,0.3163996,30,30,"annot__2013_10_22_11_45_35.m4a","Annotation 66",51,"Yes"
"776",10672,"T09","Text",5,0.8674959,0.3600117,0.09148849,0.1032154,"","Confirms it might be more plausible. but doesn't really confirms",NA,"Yes"
"777",10672,"T09","Recording",5,0.5154194,0.422159,30,30,"annot__2013_10_22_11_47_20.m4a","Annotation 69",62,"Yes"
"778",10672,"T09","Recording",5,0.6135896,0.4585024,30,30,"annot__2013_10_22_11_48_30.m4a","Annotation 70",33,"Yes"
"779",10672,"T09","Freehand",2,0.4300987,0.509595,0.5309416,0.3085558,"annot__2013_10_22_11_25_25.png","Annotation",NA,"Yes"
"780",10673,"T36","Highlight",2,0.08813051,0.1776581,0.772341,0.0537883,"annot__2013_10_29_09_48_18.png","Annotation",NA,"Yes"
"781",10673,"T36","Highlight",2,0.09566889,0.2794198,0.7462994,0.05814952,"annot__2013_10_29_09_49_16.png","Annotation",NA,"Yes"
"782",10673,"T36","Recording",2,0.919408,0.5798589,30,30,"annot__2013_10_29_09_55_08.m4a","Annotation 3",212,"Yes"
"783",10673,"T36","Freehand",3,0.6473411,0.2185344,0.03426535,0.01550654,"annot__2013_10_29_09_59_27.png","Annotation",NA,"Yes"
"784",10673,"T36","Highlight",3,0.09155705,0.2301643,0.7976974,0.5257685,"annot__2013_10_29_10_04_07.png","Annotation",NA,"Yes"
"785",10673,"T36","Recording",3,0.9447644,0.4458021,30,30,"annot__2013_10_29_10_04_07.m4a","Annotation 10",93,"Yes"
"786",10673,"T36","Recording",3,0.9276317,0.8465492,30,30,"annot__2013_10_29_10_08_49.m4a","Annotation 13",27,"Yes"
"787",10673,"T36","Text",3,0.640488,0.8780469,0.1548794,0.03295139,"","Refer to figure!",NA,"Yes"
"788",10673,"T36","Recording",4,0.8954222,0.2821861,30,30,"annot__2013_10_29_10_09_20.m4a","Annotation 14",62,"Yes"
"789",10673,"T36","Recording",4,0.9152961,0.3621417,30,30,"annot__2013_10_29_10_10_33.m4a","Annotation 15",43,"Yes"
"790",10673,"T36","Recording",5,0.9317435,0.4408151,30,30,"annot__2013_10_29_10_20_29.m4a","Annotation 20",185,"Yes"
"791",10673,"T36","Freehand",5,0.8830867,0.5139865,0.04660088,0.1807481,"annot__2013_10_29_10_20_13.png","Annotation",NA,"Yes"
"792",10674,"T30","Recording",2,0.5108964,0.3035006,30,30,"ann__2013_10_30_08_59_10.m4a","Introduction Genre",15,"Yes"
"793",10674,"T30","Recording",4,0.3391242,0.612627,30,30,"annot__2013_10_30_09_00_02.m4a","Annotation 2",5,"Yes"
"794",10675,"T35","Highlight",2,0.4595669,0.5593582,0.2371162,0.04116318,"annot__2013_10_30_10_42_54.png","Annotation",NA,"Yes"
"795",10675,"T35","Text",4,0.5349506,0.3531043,0.3604715,0.03293055,"","As indicated by Tukeys post hoc test...",NA,"Yes"
"796",10675,"T35","Recording",5,0.9317434,0.8344944,30,30,"annot__2013_10_30_10_46_17.m4a","Annotation 3",13,"Yes"
"797",10676,"T29","Recording",2,0.361568,0.1321894,30,30,"annot__2013_10_30_11_22_53.m4a","Annotation 1",4,"Yes"
"798",10676,"T29","Recording",3,0.258772,0.1780614,30,30,"annot__2013_10_30_11_24_21.m4a","Annotation 5",3,"Yes"
"799",10676,"T29","Recording",3,0.2882401,0.3056842,30,30,"annot__2013_10_30_11_24_00.m4a","Annotation 3",3,"Yes"
"800",10676,"T29","Recording",4,0.2416393,0.1598569,30,30,"annot__2013_10_30_11_35_52.m4a","Annotation 6",30,"Yes"
"801",10676,"T29","Recording",4,0.6247259,0.3753859,30,30,"annot__2013_10_30_11_36_34.m4a","Annotation 7",10,"Yes"
"802",10676,"T29","Recording",4,0.4239309,0.538489,30,30,"annot__2013_10_30_11_37_11.m4a","Annotation 8",37,"Yes"
"803",10676,"T29","Recording",5,0.3896656,0.185606,30,30,"annot__2013_10_30_11_38_20.m4a","Annotation 9",11,"Yes"
"804",10676,"T29","Recording",5,0.1683114,0.1961971,30,30,"annot__2013_10_30_11_38_37.m4a","Annotation 10",9,"Yes"
"805",10676,"T29","Recording",5,0.1875,0.3052855,30,30,"annot__2013_10_30_11_39_02.m4a","Annotation 11",13,"Yes"
"806",10676,"T29","Recording",5,0.3218202,0.4323788,30,30,"annot__2013_10_30_11_39_28.m4a","Annotation 12",5,"Yes"
"807",10676,"T29","Recording",5,0.3279879,0.5218737,30,30,"annot__2013_10_30_11_39_44.m4a","Annotation 13",9,"Yes"
"808",10676,"T29","Recording",5,0.265625,0.6632649,30,30,"annot__2013_10_30_11_40_16.m4a","Annotation 14",19,"Yes"
"809",10676,"T29","Recording",5,0.2217654,0.8729689,30,30,"annot__2013_10_30_11_40_39.m4a","Annotation 15",21,"Yes"
"810",10676,"T29","Recording",3,0.4157072,0.710794,30,30,"annot__2013_10_30_11_24_14.m4a","Annotation 4",4,"Yes"
"811",10677,"T35","Highlight",2,0.3453287,0.2353111,0.5533186,0.0516744,"annot__2013_10_30_08_55_20.png","Annotation",NA,"Yes"
"812",10677,"T35","Freehand",2,0.4145629,0.2730997,0.3771997,0.09014436,"annot__2013_10_30_08_57_04.png","Annotation",NA,"Yes"
"813",10677,"T35","Text",2,0.7820724,0.276906,0.1905153,0.03600977,"","More recent refs??",NA,"Yes"
"814",10677,"T35","Text",3,0.5293679,0.2045228,0.3563596,0.05507376,"","Relative to what? You need to discuss your control here.",NA,"Yes"
"815",10677,"T35","Highlight",4,0.1374974,0.6965113,0.764915,0.0755312,"annot__2013_10_30_08_59_32.png","Annotation",NA,"Yes"
"816",10677,"T35","Highlight",4,0.3942745,0.7494617,0.1572342,0.05051061,"annot__2013_10_30_09_00_07.png","Annotation",NA,"Yes"
"817",10677,"T35","Freehand",5,0.1495026,0.7708457,0.775543,0.0773432,"annot__2013_10_30_09_01_28.png","Annotation",NA,"Yes"
"818",10678,"T09","Recording",5,0.265111,0.4558114,30,30,"annot__2013_10_22_01_30_01.m4a","Annotation 31",56,"Yes"
"819",10678,"T09","Recording",5,0.9188939,0.5197552,30,30,"annot__2013_10_22_01_31_18.m4a","Annotation 32",57,"Yes"
"820",10678,"T09","Recording",5,0.04564144,0.5630463,30,30,"annot__2013_10_22_01_32_55.m4a","Annotation 34",104,"Yes"
"821",10678,"T09","Recording",5,0.682977,0.5753585,30,30,"annot__2013_10_22_01_32_22.m4a","Annotation 33",24,"Yes"
"822",10678,"T09","Text",4,0.03793173,0.06692014,0.1778372,0.02700732,"","Stats for these findings?",NA,"Yes"
"823",10678,"T09","Text",4,0.1982936,0.06731731,0.1079359,0.02700732,"","Ref to figure?",NA,"Yes"
"824",10678,"T09","Freehand",4,0.1957237,0.0792323,0.728824,0.5707283,"annot__2013_10_22_01_21_04.png","Annotation",NA,"Yes"
"825",10678,"T09","Text",4,0.8166119,0.109417,0.104852,0.02700732,"","significantly?",NA,"Yes"
"826",10678,"T09","Freehand",4,0.04769736,0.1098141,0.8110608,0.09412847,"annot__2013_10_22_01_19_01.png","Annotation",NA,"Yes"
"827",10678,"T09","Highlight",5,0.02354029,0.2441216,0.1182155,0.1517176,"annot__2013_10_22_01_29_04.png","Annotation",NA,"Yes"
"828",10678,"T09","Recording",5,0.1201686,0.2600082,30,30,"annot__2013_10_22_01_27_28.m4a","Annotation 27",12,"Yes"
"829",10678,"T09","Recording",5,0.0440995,0.3791582,30,30,"annot__2013_10_22_01_28_06.m4a","Annotation 28",44,"Yes"
"830",10678,"T09","Recording",5,0.9384252,0.3982222,30,30,"annot__2013_10_22_01_29_12.m4a","Annotation 30",41,"Yes"
"831",10678,"T09","Recording",2,0.5925165,0.5846945,30,30,"annot__2013_10_22_01_10_36.m4a","Annotation 1",76,"Yes"
"832",10678,"T09","Recording",2,0.9394532,0.65261,30,30,"annot__2013_10_22_01_12_06.m4a","Annotation 2",34,"Yes"
"833",10678,"T09","Recording",3,0.9373972,0.09703925,30,30,"annot__2013_10_22_01_13_38.m4a","Annotation 3",233,"Yes"
"834",10678,"T09","Freehand",4,0.00452302,0.06413997,0.0467722,0.08618514,"annot__2013_10_22_01_19_16.png","Annotation",NA,"Yes"
"835",10678,"T09","Recording",4,0.9373972,0.7917491,30,30,"annot__2013_10_22_01_22_35.m4a","Annotation 22",101,"Yes"
"836",10678,"T09","Recording",4,0.3853824,0.865622,30,30,"annot__2013_10_22_01_21_40.m4a","Annotation 19",22,"Yes"
"837",10678,"T09","Highlight",5,0.91581,0.1789863,0.04214638,0.03256766,"annot__2013_10_22_01_26_57.png","Annotation",NA,"Yes"
"838",10678,"T09","Recording",5,0.9363693,0.1948729,30,30,"annot__2013_10_22_01_25_52.m4a","Annotation 23",47,"Yes"
"839",10678,"T09","Highlight",5,0.9348273,0.2135397,0.04214638,0.03256766,"annot__2013_10_22_01_27_28.png","Annotation",NA,"Yes"
"840",10678,"T09","Recording",4,0.9204359,0.1451619,30,30,"annot__2013_10_22_01_19_47.m4a","Annotation 12",25,"Yes"
"841",10678,"T09","Recording",4,0.7893709,0.2261839,30,30,"annot__2013_10_22_01_20_28.m4a","Annotation 13",21,"Yes"
"842",10678,"T09","Text",4,0.3576274,0.5876055,0.1089638,0.04130532,"","Maintain font .  consistency",NA,"Yes"
"843",10678,"T09","Freehand",4,0.3648232,0.5979318,0.007195724,0.005560332,"annot__2013_10_22_01_21_24.png","Annotation",NA,"Yes"
"844",10678,"T09","Highlight",4,0.5961143,0.6872943,0.04214638,0.03256766,"annot__2013_10_22_01_21_39.png","Annotation",NA,"Yes"
"845",10678,"T09","Text",4,0.6809211,0.6984149,0.08634868,0.02700732,"","Treatment",NA,"Yes"
"846",10678,"T09","Text",4,0.04204358,0.729394,0.1243832,0.02700732,"","Mean = average",NA,"Yes"
"847",10678,"T09","Freehand",4,0.1808183,0.7726851,0.208676,0.0961143,"annot__2013_10_22_01_22_10.png","Annotation",NA,"Yes"
"848",10678,"T09","Recording",5,0.9553866,0.2294264,30,30,"annot__2013_10_22_01_26_57.m4a","Annotation 25",20,"Yes"
"849",10679,"T09","Freehand",2,0.4881785,0.1396187,0.07195727,0.005088083,"annot__2013_10_22_09_00_58.png","Annotation",NA,"Yes"
"850",10679,"T09","Text",2,0.657278,0.2515565,0.05037007,0.02471354,"","Refs",NA,"Yes"
"851",10679,"T09","Highlight",2,0.1052632,0.2551908,0.7940995,0.1410126,"annot__2013_10_22_10_48_54.png","Annotation",NA,"Yes"
"852",10679,"T09","Highlight",2,0.2440378,0.3242434,0.4348273,0.1224774,"annot__2013_10_22_10_49_33.png","Annotation",NA,"Yes"
"853",10679,"T09","Text",2,0.8741777,0.1494314,0.09046052,0.03779719,"","ref needed here",NA,"Yes"
"854",10679,"T09","Freehand",4,0.6269532,0.3318555,0.007195724,0.005088083,"annot__2013_10_22_10_57_12.png","Annotation",NA,"Yes"
"855",10679,"T09","Text",4,0.02055921,0.3463929,0.3680099,0.02471354,"","See data analysis lectorial - few pieces of info missing",NA,"Yes"
"856",10679,"T09","Text",4,0.2085732,0.3645646,0.1459704,0.02471354,"","And no adrenaline?",NA,"Yes"
"857",10679,"T09","Text",4,0.3267887,0.4281656,0.4050165,0.05088083,"","This is not a conventionally accepted statistical threshold -it can impact on how believable your purported findings are",NA,"Yes"
"858",10679,"T09","Highlight",4,0.1566612,0.506304,0.5175782,0.2445914,"annot__2013_10_22_11_06_31.png","Annotation",NA,"Yes"
"859",10679,"T09","Text",4,0.6423725,0.5092115,0.3299753,0.02471354,"","Need to clarify. No effect as compared to what?",NA,"Yes"
"860",10679,"T09","Highlight",4,0.109889,0.5092115,0.5458471,0.0316188,"annot__2013_10_22_11_05_34.png","Annotation",NA,"Yes"
"861",10679,"T09","Text",4,0.4850945,0.7149154,0.4841694,0.02471354,"","This cannot occur over a 2 min period. It requires transcription changes.",NA,"Yes"
"862",10679,"T09","Text",5,0.1160567,0.04673119,0.729852,0.02471354,"","This needs to be very carefully and robustly argued. You did not measure any of this. including hr at this temp.",NA,"Yes"
"863",10679,"T09","Highlight",5,0.1479235,0.08925302,0.4009047,0.03779719,"annot__2013_10_22_11_07_29.png","Annotation",NA,"Yes"
"864",10679,"T09","Text",5,0.1499794,0.3029525,0.8244243,0.07704811,"","Some really interesting ideas appearing from the research you have uncovered. Unfortunately. the potential for the depth and extent that could. and needs to. be discussed is not reached. I get the sense that either you ran out of time or weren't sure what to do as i keep asking 'and? how? why? what?' ie the ideas and arguments are presented but not discussed extensively. This is a fine balance between concise but elaborated discussion and short. to the point but under developed discussion.",NA,"Yes"
"865",10679,"T09","Text",5,0.1427837,0.3829081,0.8244243,0.06396447,"","There are also a lot of refs that were not found and used to help you dig into amphib research - while reptiles are ectothermic too. they have different heart mechs. The refs used are great. but within a better balance. The basic mechs of adrenergic receptor induced changes in heart rate need support and use of more relevant refs. The temp stuff need some foundation from amphib refs. and then can also be built up with other animal models.",NA,"Yes"
"866",10679,"T09","Text",3,0.3339843,0.7416377,0.06270559,0.02471354,"","Stats?",NA,"Yes"
"867",10679,"T09","Text",3,0.3134251,0.7590826,0.05756579,0.02471354,"","effect",NA,"Yes"
"868",10679,"T09","Text",2,0.02055923,0.3351464,0.9549754,0.03779719,"","Is this in toads? Amphibians? Some sort of lead in is needed before these very specific statements - quite abrupt so reader is trying to make links",NA,"Yes"
"869",10679,"T09","Freehand",2,0.03484786,0.3453226,0.8963816,0.1508253,"annot__2013_10_22_10_51_17.png","Annotation",NA,"Yes"
"870",10679,"T09","Text",2,0.816098,0.3525913,0.1264391,0.02471354,"","Awkward. revise",NA,"Yes"
"871",10679,"T09","Text",2,0.2563733,0.4092871,0.2487665,0.02471354,"","Italics. And common name needed.",NA,"Yes"
"872",10679,"T09","Freehand",2,0.4573396,0.4525358,0.5263158,0.1461007,"annot__2013_10_22_10_52_08.png","Annotation",NA,"Yes"
"873",10679,"T09","Text",2,0.4501439,0.5840991,0.5016447,0.03779719,"","This sort of depth and specificity of exp approach and finding is perfect for discussion section but not quite appropriate for intro. ",NA,"Yes"
"874",10679,"T09","Text",2,0.04810854,0.6397045,0.9313322,0.03779719,"","You've found some great literature and are focusing on mostly relevant info. Need to think about structure and flow of ideas to fill out the intro more effectively. ",NA,"Yes"
"875",10679,"T09","Highlight",3,0.1998355,0.6987525,0.5951892,0.09049514,"annot__2013_10_22_10_58_52.png","Annotation",NA,"Yes"
"876",10679,"T09","Text",3,0.5041118,0.70166,0.4523026,0.02471354,"","As outlined numerous times. italics and never scientific name alone",NA,"Yes"
"877",10679,"T09","Highlight",3,0.5282689,0.7296445,0.1207854,0.03161876,"annot__2013_10_22_10_58_04.png","Annotation",NA,"Yes"
"878",10679,"T09","Text",3,0.1844161,0.7416377,0.1675576,0.02471354,"","As compared to what?",NA,"Yes"
"879",10679,"T09","Text",4,0.02055922,0.1065261,0.2415707,0.02471354,"","BPM rather than Beats Minute Per",NA,"Yes"
"880",10679,"T09","Highlight",4,0.3026316,0.1337837,0.0884046,0.0726869,"annot__2013_10_22_10_57_16.png","Annotation",NA,"Yes"
"881",10679,"T09","Text",3,0.4362664,0.7688953,0.4841694,0.03779719,"","This could be stated in discussion as an interpretation. However it is not possible to say this from your figure.",NA,"Yes"
"882",10679,"T09","Text",3,0.1438116,0.7823424,0.2323191,0.02471354,"","We refer to figures their numbers",NA,"Yes"
"883",10679,"T09","Freehand",3,0.108861,0.7899745,0.3844572,0.05887638,"annot__2013_10_22_11_04_32.png","Annotation",NA,"Yes"
"884",10679,"T09","Text",3,0.1016653,0.8343135,0.7606908,0.02471354,"","A key finding to address final part of hypoth is missing here and in figure - cold adrenaline vs room temp adrenaline",NA,"Yes"
"885",10679,"T09","Highlight",4,0.01994243,-0.001050508,0.5936472,0.3917824,"annot__2013_10_22_10_56_36.png","Annotation",NA,"Yes"
"886",10679,"T09","Text",4,0.03022203,0.001856967,0.9529194,0.03779719,"","Based on other group members' reports. data shown is actually mean beats per 30-sec. Always be honest and accurate about what is presented",NA,"Yes"
"887",10679,"T09","Text",4,0.5313528,0.04292506,0.417352,0.03779719,"","Need to consider placement of star. Linking lines will be more effective at showing exact comparison.",NA,"Yes"
"888",10679,"T09","Freehand",4,0.009662823,0.05237436,0.5360814,0.3870577,"annot__2013_10_22_11_04_20.png","Annotation",NA,"Yes"
"889",10679,"T09","Highlight",4,0.1982936,0.09271559,0.3140419,0.3492605,"annot__2013_10_22_11_00_31.png","Annotation",NA,"Yes"
"890",10679,"T09","Text",4,0.2825863,0.09562306,0.3721217,0.03779719,"","Some conventions in science are rigid. If want to show.  not sig diff. the would use n.s.",NA,"Yes"
"891",10679,"T09","Highlight",4,0.319079,0.1025283,0.2770354,0.360527,"annot__2013_10_22_11_01_45.png","Annotation",NA,"Yes"
"892",10679,"T09","Text",4,0.6197574,0.3224062,0.2826892,0.03779719,"","Some more specificity for interpretation. .  What condition of 'room' ?",NA,"Yes"
"893",10680,"T36","Freehand",2,0.8220943,0.1380145,0.02330044,0.01694577,"annot__2013_10_30_10_16_12.png","Annotation",NA,"Yes"
"894",10680,"T36","Highlight",2,0.1210252,0.2036794,0.7243695,0.5729789,"annot__2013_10_30_10_22_00.png","Annotation",NA,"Yes"
"895",10680,"T36","Freehand",2,0.3595121,0.2566349,0.01370614,0.01694577,"annot__2013_10_30_10_16_59.png","Annotation",NA,"Yes"
"896",10680,"T36","Recording",2,0.9358553,0.5166466,30,30,"annot__2013_10_30_10_22_48.m4a","Annotation 19",160,"Yes"
"897",10680,"T36","Highlight",2,0.5472862,0.7681854,0.1795504,0.04660087,"annot__2013_10_30_10_22_45.png","Annotation",NA,"Yes"
"898",10680,"T36","Highlight",3,0.6034814,0.08856649,0.1466557,0.04607132,"annot__2013_10_29_11_55_52.png","Annotation",NA,"Yes"
"899",10680,"T36","Recording",3,0.9146107,0.1213989,30,30,"annot__2013_10_29_11_55_53.m4a","Annotation 3",23,"Yes"
"900",10680,"T36","Recording",3,0.9331141,0.647777,30,30,"annot__2013_10_29_11_57_25.m4a","Annotation 4",86,"Yes"
"901",10680,"T36","Highlight",3,0.1045779,0.7176782,0.772341,0.07996286,"annot__2013_10_29_11_55_04.png","Annotation",NA,"Yes"
"902",10680,"T36","Recording",4,0.8440241,0.2138715,30,30,"annot__2013_10_29_11_59_18.m4a","Annotation 5",39,"Yes"
"903",10680,"T36","Recording",4,0.830318,0.2837728,30,30,"annot__2013_10_30_12_00_16.m4a","Annotation 6",18,"Yes"
"904",10680,"T36","Freehand",4,0.8440241,0.7741411,0.04111842,0.06990131,"annot__2013_10_30_10_27_10.png","Annotation",NA,"Yes"
"905",10680,"T36","Recording",4,0.9344847,0.8403355,30,30,"annot__2013_10_30_10_30_51.m4a","Annotation 23",114,"Yes"
"906",10680,"T36","Freehand",5,0.8104441,0.01138224,0.008908991,0.1064406,"annot__2013_10_30_10_28_33.png","Annotation",NA,"Yes"
"907",10680,"T36","Recording",5,0.944079,0.2936352,30,30,"annot__2013_10_30_10_32_49.m4a","Annotation 24",173,"Yes"
"908",10680,"T36","Highlight",5,0.1347314,0.410667,0.7428728,0.06619442,"annot__2013_10_30_10_29_46.png","Annotation",NA,"Yes"
"909",10681,"T30","Recording",2,0.238384,0.6291772,30,30,"annot__2013_10_30_08_18_22.m4a","Annotation 4",38,"Yes"
"910",10681,"T30","Recording",3,0.2753906,0.2134091,30,30,"annot__2013_10_30_08_19_27.m4a","Annotation 5",22,"Yes"
"911",10681,"T30","Recording",3,0.5704153,0.2197637,30,30,"annot__2013_10_30_08_15_53.m4a","Annotation 1",28,"Yes"
"912",10681,"T30","Recording",4,0.136102,0.348114,30,30,"annot__2013_10_30_08_20_30.m4a","Annotation 6",6,"Yes"
"913",10681,"T30","Recording",4,0.2620271,0.5705273,30,30,"annot__2013_10_30_08_20_45.m4a","Annotation 7",5,"Yes"
"914",10681,"T30","Highlight",6,0.3401521,0.1564129,0.3721218,0.05044015,"annot__2013_10_30_08_18_10.png","Annotation",NA,"Yes"
"915",10681,"T30","Highlight",6,0.3375822,0.6846445,0.2703536,0.07228431,"annot__2013_10_30_08_18_04.png","Annotation",NA,"Yes"
"916",10688,"T29","Recording",2,0.3621989,0.0953146,30,30,"annot__2013_10_30_11_53_39.m4a","Annotation 1",3,"Yes"
"917",10688,"T29","Recording",4,0.6009037,0.1870253,30,30,"annot__2013_10_30_11_54_38.m4a","Annotation 2",36,"Yes"
"918",10689,"T09","Text",4,0.05294002,0.2082877,0.7473273,0.03779719,"ann__2013_10_22_12_51_27.(null)","A should be first. on first column. then progressively move through diff letters through columns to the right of first one",NA,"Yes"
"919",10689,"T09","Text",4,0.5448191,0.223552,0.0442023,0.02471354,"ann__2013_10_22_12_51_42.(null)","a. c",NA,"Yes"
"920",10689,"T09","Text",4,0.4656661,0.2290035,0.04523026,0.02471354,"ann__2013_10_22_12_51_31.(null)","a. b",NA,"Yes"
"921",10689,"T09","Recording",2,0.05335115,0.8126993,30,30,"annot__2013_10_22_12_45_25.m4a","Annotation 5",19,"Yes"
"922",10689,"T09","Recording",3,0.9075864,0.1372463,30,30,"annot__2013_10_22_12_46_12.m4a","Annotation 6",153,"Yes"
"923",10689,"T09","Text",3,0.1428865,0.5,0.7668586,0.03779719,"ann__2013_10_22_12_49_02.(null)","Throughout methods you use the term 'baseline' but here itis 'control' - these are two different things so cannot be interchanged",NA,"Yes"
"924",10689,"T09","Text",3,0.02395147,0.7841595,0.9529194,0.03779719,"ann__2013_10_22_12_50_05.(null)","Based on other group members' reports. data shown is actually mean beats per 30-sec. Always be honest and accurate about what is presented",NA,"Yes"
"925",10689,"T09","Text",3,0.8126029,0.84558,0.1069079,0.02471354,"ann__2013_10_22_12_50_26.(null)","refer to figure",NA,"Yes"
"926",10689,"T09","Text",3,0.05242598,0.9476655,0.7668586,0.03779719,"ann__2013_10_22_12_49_05.(null)","Throughout methods you use the term 'baseline' but here itis 'control' - these are two different things so cannot be interchanged",NA,"Yes"
"927",10689,"T09","Text",4,0.2734375,0.01526425,0.650699,0.02471354,"ann__2013_10_22_12_51_10.(null)","Keep this for future reference of how to report study findings versus 'listing results' - EXCELLENT",NA,"Yes"
"928",10689,"T09","Text",4,0.02055921,0.05092058,0.08429276,0.03779719,"ann__2013_10_22_12_50_42.(null)","Awesome statement",NA,"Yes"
"929",10689,"T09","Freehand",4,0.4948602,0.05709901,0.1012541,0.04397557,"annot__2013_10_22_12_51_05.png","Annotation",NA,"Yes"
"930",10689,"T09","Recording",4,0.9455181,0.1352374,30,30,"ann__2013_10_22_12_51_16.m4a","Annotation 84",59,"Yes"
"931",10689,"T09","Freehand",2,0.5436884,0.1821405,0.09508635,0.009085862,"annot__2013_10_22_12_41_46.png","Annotation",NA,"Yes"
"932",10689,"T09","Recording",2,0.9199219,0.2090347,30,30,"annot__2013_10_22_12_42_11.m4a","Annotation 2",19,"Yes"
"933",10689,"T09","Text",2,0.4629934,0.645156,0.03186678,0.02471354,"","G",NA,"Yes"
"934",10689,"T09","Recording",2,0.9415091,0.7294729,30,30,"annot__2013_10_22_12_43_51.m4a","Annotation 4",85,"Yes"
"935",10689,"T09","Freehand",4,0.4943463,0.3820094,0.09148852,0.0116299,"annot__2013_10_22_12_51_51.png","Annotation",NA,"Yes"
"936",10689,"T09","Text",4,0.5381374,0.4059961,0.3361431,0.03779719,"ann__2013_10_22_12_51_59.(null)","generated by the cane toad (Bufo marinus) heart.....",NA,"Yes"
"937",10689,"T09","Text",4,0.03289474,0.4165357,0.2713816,0.02471354,"ann__2013_10_22_12_52_06.(null)","Some more detail of exp treats needed",NA,"Yes"
"938",10689,"T09","Text",4,0.7283101,0.4405223,0.1408306,0.02471354,"ann__2013_10_22_12_52_11.(null)","What about temp?",NA,"Yes"
"939",10689,"T09","Highlight",4,0.1736225,0.4477911,0.1475123,0.03852405,"annot__2013_10_22_12_52_19.png","Annotation",NA,"Yes"
