"","StudentID","SubmissionID","MarkerID","Publish.Time","Hypoth","Methods.writing","Methods.details","Methods.design","Results.text","Results.figures","Results.legends","Disc.knowlede","Disc.InterpFindings","Disc.Evidence","Refs","Writing","Comments","Final.Grade","UQM.ID","Consent"
"942","S8657465",8195,"T16","2/09/13 14:16",80,100,80,80,40,80,60,40,40,60,60,80,NA,60,4816,"Yes"
"943","S8658271",8395,"T11","12/09/13 10:54",100,80,60,60,80,100,100,60,60,60,100,100,NA,80,4862,"Yes"
"944","S8662241",8755,"T13","19/09/13 11:10",80,100,100,100,100,100,80,60,80,80,60,100,NA,80,4819,"Yes"
"945","S8662241",8585,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4819,"Yes"
"946","S8662347",8327,"T13","18/09/13 13:26",80,100,100,100,100,100,80,80,100,100,60,100,NA,100,4820,"Yes"
"947","S8662351",8406,"T10","15/09/13 15:07",100,60,100,80,80,80,80,40,40,40,60,60,NA,60,4825,"Yes"
"948","S8662365",8385,"T02","17/09/13 13:14",100,100,60,100,100,100,100,80,60,60,60,100,NA,80,4824,"Yes"
"949","S8662379",6508,"T13","9/09/13 14:41",100,100,60,80,100,100,100,100,100,100,100,100,NA,100,4821,"Yes"
"950","S8662447",8188,"T13","12/09/13 10:54",80,100,80,100,100,100,80,80,80,100,100,100,NA,100,4827,"Yes"
"951","S8662449",8166,"T02","17/09/13 13:14",80,100,100,100,100,100,60,100,60,80,100,80,NA,80,4823,"Yes"
"952","S8662569",8457,"T13","19/09/13 11:27",100,80,100,100,100,100,80,60,60,60,60,80,NA,80,4826,"Yes"
"953","S8665897",8077,"T16","3/09/13 23:29",100,100,100,100,100,100,60,80,80,80,100,80,NA,100,4839,"Yes"
"955","S8665967",9129,"T13","17/09/13 13:14",100,100,100,100,100,100,100,60,80,80,100,80,NA,100,4836,"Yes"
"957","S8666045",8509,"T10","20/09/13 4:11",100,100,80,100,80,100,80,80,80,60,100,80,NA,80,4833,"Yes"
"958","S8666103",8182,"T04","17/09/13 13:14",80,80,80,20,100,100,80,80,80,100,80,80,NA,80,4831,"Yes"
"959","S8666363",8570,"T10","19/09/13 11:27",100,100,60,100,100,80,80,80,80,60,60,80,NA,80,4841,"Yes"
"960","S8667067",8205,"T04","17/09/13 13:14",80,80,80,20,100,80,80,60,80,80,80,80,NA,80,4864,"Yes"
"961","S8667439",6627,"T13","9/09/13 14:41",100,100,100,80,80,80,80,100,100,100,40,100,NA,80,4872,"Yes"
"962","S8667445",8562,"T02","20/09/13 10:56",80,100,60,80,40,100,60,100,60,60,60,60,NA,80,4873,"Yes"
"963","S8667495",8069,"T16","3/09/13 23:29",80,100,100,80,100,100,60,60,60,60,60,80,NA,80,4874,"Yes"
"964","S8667615",8105,"T16","3/09/13 23:29",80,100,60,80,80,100,60,40,60,40,60,60,NA,60,4875,"Yes"
"965","S8667637",6610,"T06","10/09/13 13:40",100,100,80,100,80,100,80,100,100,80,100,100,NA,100,4858,"Yes"
"966","S8668081",6534,"T01","9/09/13 14:41",100,80,40,80,100,100,80,80,100,100,100,60,NA,NA,4865,"Yes"
"967","S8668091",8094,"T11","11/09/13 12:55",100,100,100,60,80,100,80,60,60,100,100,100,NA,80,4866,"Yes"
"968","S8668099",8503,"T12","1/09/13 23:17",80,100,80,100,80,100,80,80,100,80,100,80,NA,80,4863,"Yes"
"969","S8668123",8087,"T02","14/09/13 17:47",100,100,80,100,100,100,100,60,80,100,100,100,NA,100,4877,"Yes"
"970","S8668141",8477,"T02","20/09/13 4:11",100,100,60,80,80,100,60,100,80,60,40,80,NA,80,4867,"Yes"
"971","S8668169",8043,"T02","14/09/13 17:47",100,100,80,100,100,100,60,60,60,80,60,80,NA,80,4868,"Yes"
"972","S8668219",8144,"T01","12/09/13 10:54",100,80,80,100,100,60,80,100,100,100,80,100,NA,100,4869,"Yes"
"973","S8668227",8323,"T01","12/09/13 10:54",100,60,60,80,100,60,80,60,100,100,80,60,NA,80,4870,"Yes"
"974","S8668777",6461,"T06","9/09/13 14:41",100,100,100,80,80,100,60,80,100,100,100,100,NA,100,4859,"Yes"
"975","S8668993",8430,"T02","17/09/13 13:14",100,100,100,100,100,100,60,60,60,80,60,80,NA,80,4860,"Yes"
"976","S8670025",8437,"T01","12/09/13 10:54",100,100,60,40,80,60,80,80,80,100,60,60,NA,80,4871,"Yes"
