"","EventID","SubmissionID","StudentID","Consent","MarkerID","Audio.Annot","Log.Type","Interaction","Date","State","Pages","Start","End","Page.Size","msec.B4.scroll","AnnotID","From.time","Current.time","Duration","Filename"
"42",693596,10681,"S8285971","Yes","T30",5,2,"Scroll","31/10/13 12:27","",NA,57.8,63.6,5,1885,NA,NA,NA,NA,""
"43",693597,10681,"S8285971","Yes","T30",5,2,"Scroll","31/10/13 12:27","",NA,63.6,66.3,5,994,NA,NA,NA,NA,""
"44",693600,10681,"S8285971","Yes","T30",5,2,"Scroll","31/10/13 12:27","",NA,66.3,68.4,5,4301,NA,NA,NA,NA,""
"45",693576,10681,"S8285971","Yes","T30",5,2,"Scroll","31/10/13 12:27","",NA,95,89.2,5,5689,NA,NA,NA,NA,""
"46",693578,10681,"S8285971","Yes","T30",5,2,"Scroll","31/10/13 12:27","",NA,89.2,77.9,5,5141,NA,NA,NA,NA,""
"47",693579,10681,"S8285971","Yes","T30",5,2,"Scroll","31/10/13 12:27","",NA,77.9,73.8,5,1560,NA,NA,NA,NA,""
"48",693580,10681,"S8285971","Yes","T30",5,2,"Scroll","31/10/13 12:27","",NA,73.8,71.8,5,2400,NA,NA,NA,NA,""
"49",693612,10681,"S8285971","Yes","T30",5,2,"Scroll","31/10/13 12:27","",NA,27.4,0,5,2020,NA,NA,NA,NA,""
"50",693615,10681,"S8285971","Yes","T30",5,2,"Scroll","31/10/13 12:27","",NA,0,95,5,1530,NA,NA,NA,NA,""
"51",693622,10681,"S8285971","Yes","T30",5,2,"Automatic","31/10/13 12:28","closed",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"52",693623,10681,"S8285971","Yes","T30",5,2,"Scroll","31/10/13 12:28","",NA,0,100,Inf,6629,NA,NA,NA,NA,""
"53",693610,10681,"S8285971","Yes","T30",5,2,"Scroll","31/10/13 12:27","",NA,40.8,27.6,5,2199,NA,NA,NA,NA,""
"54",693606,10681,"S8285971","Yes","T30",5,2,"Scroll","31/10/13 12:27","",NA,68.2,45.4,5,3940,NA,NA,NA,NA,""
"55",693608,10681,"S8285971","Yes","T30",5,2,"Scroll","31/10/13 12:27","",NA,45.3,41,5,2260,NA,NA,NA,NA,""
"56",714500,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,87.3,91.2,3,1927,NA,NA,NA,NA,""
"57",714501,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,92,95.1,3,657,NA,NA,NA,NA,""
"58",714502,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,94.3,93.5,3,857,NA,NA,NA,NA,""
"59",714494,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:49","",NA,96.7,95.9,3,1160,NA,NA,NA,NA,""
"60",714495,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,95.1,89.6,3,613,NA,NA,NA,NA,""
"61",714496,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,88.8,85.7,3,1093,NA,NA,NA,NA,""
"62",714497,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,84.9,84.2,3,690,NA,NA,NA,NA,""
"63",714498,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,84.9,88.8,3,2168,NA,NA,NA,NA,""
"64",714499,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,88.1,86.5,3,755,NA,NA,NA,NA,""
"65",714513,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,62.3,60.7,3,821,NA,NA,NA,NA,""
"66",714514,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,60,56.1,3,1595,NA,NA,NA,NA,""
"67",714515,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,56.8,57.6,3,1344,NA,NA,NA,NA,""
"68",714503,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,94.3,95.1,3,721,NA,NA,NA,NA,""
"69",714504,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,95.9,97.4,3,627,NA,NA,NA,NA,""
"70",714505,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,96.7,95.1,3,753,NA,NA,NA,NA,""
"71",714506,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,94.3,80.3,3,3009,NA,NA,NA,NA,""
"72",714507,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,79.5,77.1,3,2116,NA,NA,NA,NA,""
"73",714508,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,76.4,74,3,1376,NA,NA,NA,NA,""
"74",714509,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,73.2,71.7,3,981,NA,NA,NA,NA,""
"75",714510,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,70.9,69.3,3,1083,NA,NA,NA,NA,""
"76",714511,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,68.6,67,3,948,NA,NA,NA,NA,""
"77",714512,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,66.2,63.1,3,4947,NA,NA,NA,NA,""
"78",714486,10680,"S8531973","Yes","T36",7,2,"Automatic","2/11/13 10:49","opened",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"79",714487,10680,"S8531973","Yes","T36",7,2,"Annotations","2/11/13 10:49","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"80",714488,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:49","",NA,0,0,5,5465,NA,NA,NA,NA,""
"81",714489,10680,"S8531973","Yes","T36",7,2,"Details","2/11/13 10:49","",7,NA,NA,NA,NA,NA,NA,NA,NA,""
"82",714490,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:49","",NA,0.8,9.4,3,3385,NA,NA,NA,NA,""
"83",714491,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:49","",NA,10.1,11.7,3,2902,NA,NA,NA,NA,""
"84",714492,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:49","",NA,12.5,13.3,3,4060,NA,NA,NA,NA,""
"85",714493,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:49","",NA,14,97.4,3,1724,NA,NA,NA,NA,""
"86",714533,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,23.1,18.4,3,1665,NA,NA,NA,NA,""
"87",714534,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:51","",NA,17.6,0,3,3492,NA,NA,NA,NA,""
"88",714535,10680,"S8531973","Yes","T36",7,2,"Automatic","2/11/13 10:51","closed",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"89",714536,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:51","",NA,17.6,0,3,771,NA,NA,NA,NA,""
"90",714523,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,67.6,67.6,3,1273,NA,NA,NA,NA,""
"91",714524,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,66.8,66.8,3,4156,NA,NA,NA,NA,""
"92",714525,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,66,39.5,3,4582,NA,NA,NA,NA,""
"93",714526,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,38.7,35.6,3,1822,NA,NA,NA,NA,""
"94",714527,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,34.8,37.1,3,1269,NA,NA,NA,NA,""
"95",714528,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,36.3,34,3,1036,NA,NA,NA,NA,""
"96",714516,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,56.8,56.1,3,711,NA,NA,NA,NA,""
"97",714517,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,56.8,45.9,3,2905,NA,NA,NA,NA,""
"98",714518,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,46.7,46.7,3,796,NA,NA,NA,NA,""
"99",714519,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,47.5,50.6,3,674,NA,NA,NA,NA,""
"100",714520,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,51.4,60.5,3,1727,NA,NA,NA,NA,""
"101",714521,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,60.5,59,3,536,NA,NA,NA,NA,""
"102",714522,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,59.8,66.8,3,3156,NA,NA,NA,NA,""
"103",714531,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,30.9,26.2,3,906,NA,NA,NA,NA,""
"104",714532,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,26.2,23.8,3,1127,NA,NA,NA,NA,""
"105",714529,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,33.2,29.3,3,1688,NA,NA,NA,NA,""
"106",714530,10680,"S8531973","Yes","T36",7,2,"Scroll","2/11/13 10:50","",NA,30.1,31.7,3,778,NA,NA,NA,NA,""
"107",693630,10645,"S8527413","Yes","T37",5,2,"Automatic","31/10/13 12:28","opened",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"108",693633,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:28","",NA,0,0,7,962,NA,NA,NA,NA,""
"109",693634,10645,"S8527413","Yes","T37",5,2,"Annotations","31/10/13 12:28","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"110",693635,10645,"S8527413","Yes","T37",5,2,"Details","31/10/13 12:28","",6,NA,NA,NA,NA,NA,NA,NA,NA,""
"111",693638,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:28","",NA,0.2,25.6,4,4974,NA,NA,NA,NA,""
"112",693642,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:28","",NA,25.9,52.2,4,3462,NA,NA,NA,NA,""
"113",693644,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:28","",NA,52.7,57.7,4,4655,NA,NA,NA,NA,""
"114",693646,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:28","",NA,57.4,58.2,4,1291,NA,NA,NA,NA,""
"115",693649,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:28","",NA,58.4,58.7,4,1382,NA,NA,NA,NA,""
"116",693652,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:28","",NA,58.9,63.9,4,2292,NA,NA,NA,NA,""
"117",693656,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:28","",NA,64.2,65.7,4,1666,NA,NA,NA,NA,""
"118",693661,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:28","",NA,65.9,67.1,4,2302,NA,NA,NA,NA,""
"119",693662,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:28","",NA,67.4,68.4,4,1399,NA,NA,NA,NA,""
"120",693664,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:28","",NA,68.6,72.9,4,2109,NA,NA,NA,NA,""
"121",693668,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:28","",NA,73.1,75.8,4,2134,NA,NA,NA,NA,""
"122",693672,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:28","",NA,76.1,78.3,4,2695,NA,NA,NA,NA,""
"123",693674,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:28","",NA,78.1,78.1,4,618,NA,NA,NA,NA,""
"124",693676,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:29","",NA,78.3,82.1,4,1970,NA,NA,NA,NA,""
"125",693677,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:29","",NA,82.3,85.5,4,2155,NA,NA,NA,NA,""
"126",693682,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:29","",NA,85.8,88.5,4,5622,NA,NA,NA,NA,""
"127",693684,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:29","",NA,88.8,92.5,4,2068,NA,NA,NA,NA,""
"128",693689,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:29","",NA,92.8,95.7,4,2365,NA,NA,NA,NA,""
"129",693692,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:29","",NA,96,96.5,4,1763,NA,NA,NA,NA,""
"130",693704,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:29","",NA,96.2,96.2,4,9468,NA,NA,NA,NA,""
"131",693716,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:29","",NA,91.7,11.8,4,9591,NA,NA,NA,NA,""
"132",693718,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:29","",NA,11.6,10.6,4,2864,NA,NA,NA,NA,""
"133",693729,10645,"S8527413","Yes","T37",5,2,"Audio","31/10/13 12:29","pause",NA,NA,NA,NA,NA,0,0,22.116218,22.176,"annot__2013_10_28_09_54_33.mp3"
"134",693732,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:30","",NA,10.9,11.8,4,24094,NA,NA,NA,NA,""
"135",693734,10645,"S8527413","Yes","T37",5,2,"Audio","31/10/13 12:30","finished",NA,NA,NA,NA,NA,0,22.116218,22.176,22.176,"annot__2013_10_28_09_54_33.mp3"
"136",693762,10645,"S8527413","Yes","T37",5,2,"Audio","31/10/13 12:31","pause",NA,NA,NA,NA,NA,0,0.013,2.498562,22.176,"annot__2013_10_28_09_54_33.mp3"
"137",693763,10645,"S8527413","Yes","T37",5,2,"Audio","31/10/13 12:31","pause",NA,NA,NA,NA,NA,0,0,0.013,22.176,"annot__2013_10_28_09_54_33.mp3"
"138",693764,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:31","",NA,12.8,12.8,4,912,NA,NA,NA,NA,""
"139",693765,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:31","",NA,12.1,12.6,4,9118,NA,NA,NA,NA,""
"140",693776,10645,"S8527413","Yes","T37",5,2,"Audio","31/10/13 12:31","finished",NA,NA,NA,NA,NA,0,2.498562,22.176,22.176,"annot__2013_10_28_09_54_33.mp3"
"141",693789,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:33","",NA,13.1,29.8,4,191790,NA,NA,NA,NA,""
"142",693790,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:33","",NA,30,33,4,2262,NA,NA,NA,NA,""
"143",693792,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:33","",NA,32.7,27,4,1752,NA,NA,NA,NA,""
"144",693797,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:33","",NA,26.8,16.6,4,14293,NA,NA,NA,NA,""
"145",693799,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:33","",NA,16.3,12.8,4,3749,NA,NA,NA,NA,""
"146",693802,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:33","",NA,12.6,12.1,4,835,NA,NA,NA,NA,""
"147",693803,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:33","",NA,12.3,12.3,4,965,NA,NA,NA,NA,""
"148",693804,10645,"S8527413","Yes","T37",5,2,"Audio","31/10/13 12:33","finished",NA,NA,NA,NA,NA,0,0,22.176,22.176,"annot__2013_10_28_09_54_33.mp3"
"149",693805,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:33","",NA,12.6,15.1,4,7184,NA,NA,NA,NA,""
"150",693817,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:34","",NA,15.3,24,4,15653,NA,NA,NA,NA,""
"151",693818,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:34","",NA,24.3,33,4,2630,NA,NA,NA,NA,""
"152",693820,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:34","",NA,32.7,32.5,4,5795,NA,NA,NA,NA,""
"153",693821,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:34","",NA,32.7,32.7,4,648,NA,NA,NA,NA,""
"154",693823,10645,"S8527413","Yes","T37",5,2,"Audio","31/10/13 12:34","finished",NA,NA,NA,NA,NA,3,0,4.824,4.824,"annot__2013_10_27_02_38_33.mp3"
"155",693824,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:34","",NA,33,39,4,1616,NA,NA,NA,NA,""
"156",693829,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:34","",NA,38.7,42.7,4,13787,NA,NA,NA,NA,""
"157",693843,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:34","",NA,43.2,47.2,4,14706,NA,NA,NA,NA,""
"158",693847,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:34","",NA,47.4,46.2,4,7920,NA,NA,NA,NA,""
"159",693850,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:35","",NA,45.9,40,4,5323,NA,NA,NA,NA,""
"160",693851,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:35","",NA,39.7,34.7,4,3476,NA,NA,NA,NA,""
"161",693853,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:35","",NA,35,41.7,4,1753,NA,NA,NA,NA,""
"162",693857,10645,"S8527413","Yes","T37",5,2,"Audio","31/10/13 12:35","finished",NA,NA,NA,NA,NA,2,0,59.688,59.688,"annot__2013_10_28_10_00_23.mp3"
"163",693859,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:35","",NA,41.4,36,4,17597,NA,NA,NA,NA,""
"164",693862,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:35","",NA,36.2,45.2,4,3260,NA,NA,NA,NA,""
"165",693863,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:35","",NA,45.4,45.4,4,7096,NA,NA,NA,NA,""
"166",693864,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:35","",NA,45.2,37.2,4,1596,NA,NA,NA,NA,""
"167",693866,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:35","",NA,37.5,50.4,4,6532,NA,NA,NA,NA,""
"168",693867,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:35","",NA,50.6,53.1,4,959,NA,NA,NA,NA,""
"169",693868,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:35","",NA,53.6,61.1,4,1691,NA,NA,NA,NA,""
"170",693869,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:35","",NA,61.3,72.3,4,1925,NA,NA,NA,NA,""
"171",693872,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:35","",NA,72.5,78.5,4,2900,NA,NA,NA,NA,""
"172",693874,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:35","",NA,78.7,86,4,3119,NA,NA,NA,NA,""
"173",693875,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:35","",NA,86.2,92.7,4,2110,NA,NA,NA,NA,""
"174",693876,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:35","",NA,92.9,96.5,4,1481,NA,NA,NA,NA,""
"175",693882,10645,"S8527413","Yes","T37",5,2,"Scroll","31/10/13 12:36","",NA,92.9,100,Inf,26977,NA,NA,NA,NA,""
"176",693883,10645,"S8527413","Yes","T37",5,2,"Automatic","31/10/13 12:36","closed",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"177",692851,10625,"S8522785","Yes","T30",1,2,"Automatic","31/10/13 12:06","opened",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"178",692852,10625,"S8522785","Yes","T30",1,2,"Annotations","31/10/13 12:06","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"179",692854,10625,"S8522785","Yes","T30",1,2,"Scroll","31/10/13 12:06","",NA,0,0,6,3498,NA,NA,NA,NA,""
"180",692855,10625,"S8522785","Yes","T30",1,2,"Details","31/10/13 12:06","",7,NA,NA,NA,NA,NA,NA,NA,NA,""
"181",692862,10625,"S8522785","Yes","T30",1,2,"Scroll","31/10/13 12:06","",NA,0.3,96.8,3,4971,NA,NA,NA,NA,""
"182",692869,10625,"S8522785","Yes","T30",1,2,"Scroll","31/10/13 12:06","",NA,96.8,94,3,5333,NA,NA,NA,NA,""
"183",692870,10625,"S8522785","Yes","T30",1,2,"Scroll","31/10/13 12:06","",NA,94,91.1,3,2764,NA,NA,NA,NA,""
"184",692871,10625,"S8522785","Yes","T30",1,2,"Scroll","31/10/13 12:06","",NA,90.7,87.7,3,1722,NA,NA,NA,NA,""
"185",692873,10625,"S8522785","Yes","T30",1,2,"Scroll","31/10/13 12:06","",NA,87.7,84.4,3,1759,NA,NA,NA,NA,""
"186",692877,10625,"S8522785","Yes","T30",1,2,"Scroll","31/10/13 12:06","",NA,84.4,81.4,3,3679,NA,NA,NA,NA,""
"187",692880,10625,"S8522785","Yes","T30",1,2,"Scroll","31/10/13 12:06","",NA,81.3,78,3,1870,NA,NA,NA,NA,""
"188",692887,10625,"S8522785","Yes","T30",1,2,"Scroll","31/10/13 12:06","",NA,78,74.6,3,5378,NA,NA,NA,NA,""
